commit_sha,commit_message,file_name,change_type,log_statement,log_loc,store_name
6fe8c420da0c1071bfb8abfd7e936059d4977472,SERVER-27773 add operationTime field to the command response,src/mongo/db/commands.cpp,+,"<< ""with arguments '"" << command->getRedactedCopyForLogging(request.getCommandArgs())",364,download/mongodb_mongo23.cpp
6fe8c420da0c1071bfb8abfd7e936059d4977472,SERVER-27773 add operationTime field to the command response,src/mongo/db/commands.cpp,+,"_generateErrorResponse(txn, replyBuilder, exception, metadata, operationTime);",368,download/mongodb_mongo23.cpp
6fe8c420da0c1071bfb8abfd7e936059d4977472,SERVER-27773 add operationTime field to the command response,src/mongo/db/commands.cpp,+,"void Command::generateErrorResponse(OperationContext* txn,",371,download/mongodb_mongo23.cpp
6fe8c420da0c1071bfb8abfd7e936059d4977472,SERVER-27773 add operationTime field to the command response,src/mongo/db/commands/dbcommands.cpp,+,operationTime = LogicalTime(,143,download/mongodb_mongo24.cpp
6fe8c420da0c1071bfb8abfd7e936059d4977472,SERVER-27773 add operationTime field to the command response,src/mongo/db/commands/dbcommands.cpp,-,"Command::generateErrorResponse(txn, replyBuilder, e, request, command, metadataBob.done());",1655,download/mongodb_mongo24.cpp
6fe8c420da0c1071bfb8abfd7e936059d4977472,SERVER-27773 add operationTime field to the command response,src/mongo/db/commands/dbcommands.cpp,+,Command::generateErrorResponse(,1656,download/mongodb_mongo24.cpp
b690ca960b5062ee5b8af034ffe338051a228431,SERVER-26484 removed unreachable code in SyncSourceFeedback. Blacklisting of reporter sync source will be done in BackgroundSync and SyncSourceResolver.,src/mongo/db/repl/sync_source_feedback.cpp,-,"log() << ""Blacklisting "" << syncTarget << "" due to error: '"" << status << ""' for """,144,download/mongodb_mongo25.cpp
602a80c2b9745234daebb21dbdd81a456713cf33,SERVER-28038 Improve invariants in WiredTigerRecordStore for capped visibility,src/mongo/db/storage/wiredtiger/wiredtiger_record_store.cpp,+,dassert(_uncommittedRecordIds.empty() || _uncommittedRecordIds.back() < id);,1754,download/mongodb_mongo26.cpp
c780b434f538f72dab32a120a7950c1480a95d49,SERVER-27553 Remove print macro,src/mongo/db/commands/dbcommands.cpp,-,PRINT(c->nextSafe());,850,download/mongodb_mongo27.cpp
c780b434f538f72dab32a120a7950c1480a95d49,SERVER-27553 Remove print macro,src/mongo/db/commands/dbcommands.cpp,+,log() << c->nextSafe();,851,download/mongodb_mongo27.cpp
c780b434f538f72dab32a120a7950c1480a95d49,SERVER-27553 Remove print macro,src/mongo/db/sorter/sorter.cpp,-,PRINT(typeid(comp).name());,84,download/mongodb_mongo28.cpp
c780b434f538f72dab32a120a7950c1480a95d49,SERVER-27553 Remove print macro,src/mongo/db/sorter/sorter.cpp,-,PRINT(lhs.first);,84,download/mongodb_mongo28.cpp
c780b434f538f72dab32a120a7950c1480a95d49,SERVER-27553 Remove print macro,src/mongo/db/sorter/sorter.cpp,-,PRINT(lhs.second);,84,download/mongodb_mongo28.cpp
c780b434f538f72dab32a120a7950c1480a95d49,SERVER-27553 Remove print macro,src/mongo/db/sorter/sorter.cpp,-,PRINT(rhs.first);,84,download/mongodb_mongo28.cpp
c780b434f538f72dab32a120a7950c1480a95d49,SERVER-27553 Remove print macro,src/mongo/db/sorter/sorter.cpp,-,PRINT(rhs.second);,84,download/mongodb_mongo28.cpp
c780b434f538f72dab32a120a7950c1480a95d49,SERVER-27553 Remove print macro,src/mongo/db/sorter/sorter.cpp,-,"PRINT(comp(lhs, rhs));",84,download/mongodb_mongo28.cpp
c780b434f538f72dab32a120a7950c1480a95d49,SERVER-27553 Remove print macro,src/mongo/db/sorter/sorter.cpp,-,"PRINT(comp(rhs, lhs));",84,download/mongodb_mongo28.cpp
c780b434f538f72dab32a120a7950c1480a95d49,SERVER-27553 Remove print macro,src/mongo/db/sorter/sorter.cpp,-,dassert(false);,84,download/mongodb_mongo28.cpp
1da3111dc238698e4e70672b7ba260a368121e50,"SERVER-27120 Increase synchronization between producer/applier threads and stepdown/stepup

SERVER-27913 Make sure the last applied hash is corresponding to the last applied optime in bgsync start()",src/mongo/db/repl/bgsync.cpp,+,"log() << ""Replication producer stopped after oplog fetcher finished returning a batch from """,417,download/mongodb_mongo29.cpp
1da3111dc238698e4e70672b7ba260a368121e50,"SERVER-27120 Increase synchronization between producer/applier threads and stepdown/stepup

SERVER-27913 Make sure the last applied hash is corresponding to the last applied optime in bgsync start()",src/mongo/db/repl/bgsync.cpp,-,"massert(16235, ""going to start syncing, but buffer is not empty"", _oplogBuffer->isEmpty());",749,download/mongodb_mongo29.cpp
1da3111dc238698e4e70672b7ba260a368121e50,"SERVER-27120 Increase synchronization between producer/applier threads and stepdown/stepup

SERVER-27913 Make sure the last applied hash is corresponding to the last applied optime in bgsync start()",src/mongo/db/repl/bgsync.cpp,+,"log() << ""going to start syncing, but buffer is not empty"";",764,download/mongodb_mongo29.cpp
1da3111dc238698e4e70672b7ba260a368121e50,"SERVER-27120 Increase synchronization between producer/applier threads and stepdown/stepup

SERVER-27913 Make sure the last applied hash is corresponding to the last applied optime in bgsync start()",src/mongo/db/repl/bgsync.cpp,-,"LOG(2) << ""Stopping oplog fetcher due to shutdown."";",806,download/mongodb_mongo29.cpp
1da3111dc238698e4e70672b7ba260a368121e50,"SERVER-27120 Increase synchronization between producer/applier threads and stepdown/stepup

SERVER-27913 Make sure the last applied hash is corresponding to the last applied optime in bgsync start()",src/mongo/db/repl/bgsync.cpp,-,"LOG(2) << ""Stopping oplog fetcher because we are waiting for the applier to drain."";",812,download/mongodb_mongo29.cpp
1da3111dc238698e4e70672b7ba260a368121e50,"SERVER-27120 Increase synchronization between producer/applier threads and stepdown/stepup

SERVER-27913 Make sure the last applied hash is corresponding to the last applied optime in bgsync start()",src/mongo/db/repl/bgsync.cpp,-,"LOG(2) << ""Stopping oplog fetcher because we are primary."";",816,download/mongodb_mongo29.cpp
1da3111dc238698e4e70672b7ba260a368121e50,"SERVER-27120 Increase synchronization between producer/applier threads and stepdown/stepup

SERVER-27913 Make sure the last applied hash is corresponding to the last applied optime in bgsync start()",src/mongo/db/repl/replication_coordinator_impl.cpp,-,_finishCatchUpOplog_inlock(true);,2687,download/mongodb_mongo30.cpp
1da3111dc238698e4e70672b7ba260a368121e50,"SERVER-27120 Increase synchronization between producer/applier threads and stepdown/stepup

SERVER-27913 Make sure the last applied hash is corresponding to the last applied optime in bgsync start()",src/mongo/db/repl/replication_coordinator_impl.cpp,+,_finishCatchingUpOplog_inlock();,2687,download/mongodb_mongo30.cpp
1da3111dc238698e4e70672b7ba260a368121e50,"SERVER-27120 Increase synchronization between producer/applier threads and stepdown/stepup

SERVER-27913 Make sure the last applied hash is corresponding to the last applied optime in bgsync start()",src/mongo/db/repl/replication_coordinator_impl.cpp,-,_finishCatchUpOplog_inlock(true);,2708,download/mongodb_mongo30.cpp
1da3111dc238698e4e70672b7ba260a368121e50,"SERVER-27120 Increase synchronization between producer/applier threads and stepdown/stepup

SERVER-27913 Make sure the last applied hash is corresponding to the last applied optime in bgsync start()",src/mongo/db/repl/replication_coordinator_impl.cpp,+,_finishCatchingUpOplog_inlock();,2708,download/mongodb_mongo30.cpp
1da3111dc238698e4e70672b7ba260a368121e50,"SERVER-27120 Increase synchronization between producer/applier threads and stepdown/stepup

SERVER-27913 Make sure the last applied hash is corresponding to the last applied optime in bgsync start()",src/mongo/db/repl/replication_coordinator_impl.cpp,-,_finishCatchUpOplog_inlock(true);,2717,download/mongodb_mongo30.cpp
1da3111dc238698e4e70672b7ba260a368121e50,"SERVER-27120 Increase synchronization between producer/applier threads and stepdown/stepup

SERVER-27913 Make sure the last applied hash is corresponding to the last applied optime in bgsync start()",src/mongo/db/repl/replication_coordinator_impl.cpp,+,_finishCatchingUpOplog_inlock();,2717,download/mongodb_mongo30.cpp
1da3111dc238698e4e70672b7ba260a368121e50,"SERVER-27120 Increase synchronization between producer/applier threads and stepdown/stepup

SERVER-27913 Make sure the last applied hash is corresponding to the last applied optime in bgsync start()",src/mongo/db/repl/replication_coordinator_impl.cpp,-,_finishCatchUpOplog_inlock(false);,2736,download/mongodb_mongo30.cpp
1da3111dc238698e4e70672b7ba260a368121e50,"SERVER-27120 Increase synchronization between producer/applier threads and stepdown/stepup

SERVER-27913 Make sure the last applied hash is corresponding to the last applied optime in bgsync start()",src/mongo/db/repl/replication_coordinator_impl.cpp,-,_finishCatchUpOplog_inlock(true);,2746,download/mongodb_mongo30.cpp
1da3111dc238698e4e70672b7ba260a368121e50,"SERVER-27120 Increase synchronization between producer/applier threads and stepdown/stepup

SERVER-27913 Make sure the last applied hash is corresponding to the last applied optime in bgsync start()",src/mongo/db/repl/replication_coordinator_impl.cpp,+,_finishCatchingUpOplog_inlock();,2746,download/mongodb_mongo30.cpp
1da3111dc238698e4e70672b7ba260a368121e50,"SERVER-27120 Increase synchronization between producer/applier threads and stepdown/stepup

SERVER-27913 Make sure the last applied hash is corresponding to the last applied optime in bgsync start()",src/mongo/db/repl/replication_coordinator_impl.cpp,-,_finishCatchUpOplog_inlock(true);,2755,download/mongodb_mongo30.cpp
1da3111dc238698e4e70672b7ba260a368121e50,"SERVER-27120 Increase synchronization between producer/applier threads and stepdown/stepup

SERVER-27913 Make sure the last applied hash is corresponding to the last applied optime in bgsync start()",src/mongo/db/repl/replication_coordinator_impl.cpp,+,_finishCatchingUpOplog_inlock();,2755,download/mongodb_mongo30.cpp
1da3111dc238698e4e70672b7ba260a368121e50,"SERVER-27120 Increase synchronization between producer/applier threads and stepdown/stepup

SERVER-27913 Make sure the last applied hash is corresponding to the last applied optime in bgsync start()",src/mongo/db/repl/replication_coordinator_impl.cpp,-,_finishCatchUpOplog_inlock(true);,2768,download/mongodb_mongo30.cpp
1da3111dc238698e4e70672b7ba260a368121e50,"SERVER-27120 Increase synchronization between producer/applier threads and stepdown/stepup

SERVER-27913 Make sure the last applied hash is corresponding to the last applied optime in bgsync start()",src/mongo/db/repl/replication_coordinator_impl.cpp,+,_finishCatchingUpOplog_inlock();,2768,download/mongodb_mongo30.cpp
1da3111dc238698e4e70672b7ba260a368121e50,"SERVER-27120 Increase synchronization between producer/applier threads and stepdown/stepup

SERVER-27913 Make sure the last applied hash is corresponding to the last applied optime in bgsync start()",src/mongo/db/repl/replication_coordinator_impl.cpp,-,void ReplicationCoordinatorImpl::_finishCatchUpOplog_inlock(bool startToDrain) {,2783,download/mongodb_mongo30.cpp
1da3111dc238698e4e70672b7ba260a368121e50,"SERVER-27120 Increase synchronization between producer/applier threads and stepdown/stepup

SERVER-27913 Make sure the last applied hash is corresponding to the last applied optime in bgsync start()",src/mongo/db/repl/replication_coordinator_impl.cpp,+,void ReplicationCoordinatorImpl::_finishCatchingUpOplog_inlock() {,2794,download/mongodb_mongo30.cpp
1da3111dc238698e4e70672b7ba260a368121e50,"SERVER-27120 Increase synchronization between producer/applier threads and stepdown/stepup

SERVER-27913 Make sure the last applied hash is corresponding to the last applied optime in bgsync start()",src/mongo/db/repl/replication_coordinator_test_fixture.cpp,-,ASSERT(replCoord->isWaitingForApplierToDrain());,355,download/mongodb_mongo31.cpp
1da3111dc238698e4e70672b7ba260a368121e50,"SERVER-27120 Increase synchronization between producer/applier threads and stepdown/stepup

SERVER-27913 Make sure the last applied hash is corresponding to the last applied optime in bgsync start()",src/mongo/db/repl/replication_coordinator_test_fixture.cpp,+,ASSERT(replCoord->getApplierState() == ReplicationCoordinator::ApplierState::Draining);,355,download/mongodb_mongo31.cpp
1da3111dc238698e4e70672b7ba260a368121e50,"SERVER-27120 Increase synchronization between producer/applier threads and stepdown/stepup

SERVER-27913 Make sure the last applied hash is corresponding to the last applied optime in bgsync start()",src/mongo/db/repl/replication_coordinator_test_fixture.cpp,+,ASSERT(replCoord->getApplierState() == ReplicationCoordinator::ApplierState::Stopped);,367,download/mongodb_mongo31.cpp
1da3111dc238698e4e70672b7ba260a368121e50,"SERVER-27120 Increase synchronization between producer/applier threads and stepdown/stepup

SERVER-27913 Make sure the last applied hash is corresponding to the last applied optime in bgsync start()",src/mongo/db/repl/replication_coordinator_test_fixture.cpp,-,ASSERT(replCoord->isWaitingForApplierToDrain());,418,download/mongodb_mongo31.cpp
1da3111dc238698e4e70672b7ba260a368121e50,"SERVER-27120 Increase synchronization between producer/applier threads and stepdown/stepup

SERVER-27913 Make sure the last applied hash is corresponding to the last applied optime in bgsync start()",src/mongo/db/repl/replication_coordinator_test_fixture.cpp,+,ASSERT(replCoord->getApplierState() == ReplicationCoordinator::ApplierState::Draining);,418,download/mongodb_mongo31.cpp
1da3111dc238698e4e70672b7ba260a368121e50,"SERVER-27120 Increase synchronization between producer/applier threads and stepdown/stepup

SERVER-27913 Make sure the last applied hash is corresponding to the last applied optime in bgsync start()",src/mongo/db/repl/sync_tail.cpp,-,fassertFailedNoTrace(40304);,732,download/mongodb_mongo32.cpp
1da3111dc238698e4e70672b7ba260a368121e50,"SERVER-27120 Increase synchronization between producer/applier threads and stepdown/stepup

SERVER-27913 Make sure the last applied hash is corresponding to the last applied optime in bgsync start()",src/mongo/db/repl/sync_tail.cpp,+,fassertFailedNoTrace(40304);,772,download/mongodb_mongo32.cpp
dfd92d5109d2fad504b038a133590ae9ebe560ba,SERVER-27977 Remove unused config conn string command parameters,src/mongo/s/sharding_test_fixture.cpp,-,"ASSERT_EQ(shardRegistry()->getConfigServerConnectionString().toString(),",464,download/mongodb_mongo33.cpp
21c2b106d16d69590d46b02cf252bae8ed055b3d,SERVER-28106 Cleanup the contract of ChunkManager::findIntersectingChunk,src/mongo/s/chunk_manager.cpp,+,"uassert(ErrorCodes::ShardKeyNotFound,",347,download/mongodb_mongo34.cpp
21c2b106d16d69590d46b02cf252bae8ed055b3d,SERVER-28106 Cleanup the contract of ChunkManager::findIntersectingChunk,src/mongo/s/chunk_manager.cpp,-,"msgasserted(8070,",356,download/mongodb_mongo34.cpp
21c2b106d16d69590d46b02cf252bae8ed055b3d,SERVER-28106 Cleanup the contract of ChunkManager::findIntersectingChunk,src/mongo/s/chunk_manager.cpp,+,"uassert(ErrorCodes::ShardKeyNotFound,",365,download/mongodb_mongo34.cpp
21c2b106d16d69590d46b02cf252bae8ed055b3d,SERVER-28106 Cleanup the contract of ChunkManager::findIntersectingChunk,src/mongo/s/chunk_manager.cpp,-,log() << redact(chunkMin.toString());,374,download/mongodb_mongo34.cpp
21c2b106d16d69590d46b02cf252bae8ed055b3d,SERVER-28106 Cleanup the contract of ChunkManager::findIntersectingChunk,src/mongo/s/chunk_manager.cpp,-,log() << redact((*chunk).toString());,374,download/mongodb_mongo34.cpp
21c2b106d16d69590d46b02cf252bae8ed055b3d,SERVER-28106 Cleanup the contract of ChunkManager::findIntersectingChunk,src/mongo/s/chunk_manager.cpp,-,log() << redact(shardKey);,374,download/mongodb_mongo34.cpp
21c2b106d16d69590d46b02cf252bae8ed055b3d,SERVER-28106 Cleanup the contract of ChunkManager::findIntersectingChunk,src/mongo/s/chunk_manager.cpp,-,"auto config = uassertStatusOK(Grid::get(txn)->catalogCache()->getDatabase(txn, _nss.db()));",376,download/mongodb_mongo34.cpp
21c2b106d16d69590d46b02cf252bae8ed055b3d,SERVER-28106 Cleanup the contract of ChunkManager::findIntersectingChunk,src/mongo/s/chunk_manager.cpp,-,"msgasserted(13141, ""Chunk map pointed to incorrect chunk"");",378,download/mongodb_mongo34.cpp
21c2b106d16d69590d46b02cf252bae8ed055b3d,SERVER-28106 Cleanup the contract of ChunkManager::findIntersectingChunk,src/mongo/s/chunk_manager.cpp,-,massertStatusOK(chunk.getStatus());,387,download/mongodb_mongo34.cpp
21c2b106d16d69590d46b02cf252bae8ed055b3d,SERVER-28106 Cleanup the contract of ChunkManager::findIntersectingChunk,src/mongo/s/commands/cluster_aggregate.cpp,-,shardKeyMatches = uassertStatusOK(,130,download/mongodb_mongo35.cpp
21c2b106d16d69590d46b02cf252bae8ed055b3d,SERVER-28106 Cleanup the contract of ChunkManager::findIntersectingChunk,src/mongo/s/commands/cluster_aggregate.cpp,+,BSONObj shardKeyMatches = uassertStatusOK(,141,download/mongodb_mongo35.cpp
21c2b106d16d69590d46b02cf252bae8ed055b3d,SERVER-28106 Cleanup the contract of ChunkManager::findIntersectingChunk,src/mongo/s/commands/cluster_find_and_modify_cmd.cpp,-,"uasserted(ErrorCodes::ShardKeyNotFound,",131,download/mongodb_mongo36.cpp
21c2b106d16d69590d46b02cf252bae8ed055b3d,SERVER-28106 Cleanup the contract of ChunkManager::findIntersectingChunk,src/mongo/s/commands/cluster_find_and_modify_cmd.cpp,-,"uasserted(ErrorCodes::ShardKeyNotFound,",206,download/mongodb_mongo36.cpp
2e68e8bf05fd7c6cb94b82fcfd0fe237c9f7ccb8,SERVER-27748 Implement LogicalTimeMetadata,src/mongo/rpc/metadata/logical_time_metadata.cpp,+,LogicalTimeMetadata::LogicalTimeMetadata(SignedLogicalTime time) : _clusterTime(std::move(time)) {},47,download/mongodb_mongo37.cpp
2e68e8bf05fd7c6cb94b82fcfd0fe237c9f7ccb8,SERVER-27748 Implement LogicalTimeMetadata,src/mongo/rpc/metadata/logical_time_metadata.cpp,+,return LogicalTimeMetadata(,78,download/mongodb_mongo37.cpp
2e68e8bf05fd7c6cb94b82fcfd0fe237c9f7ccb8,SERVER-27748 Implement LogicalTimeMetadata,src/mongo/rpc/metadata/logical_time_metadata.cpp,+,"SignedLogicalTime(LogicalTime(ts), std::move(proofStatus.getValue())));",79,download/mongodb_mongo37.cpp
2e68e8bf05fd7c6cb94b82fcfd0fe237c9f7ccb8,SERVER-27748 Implement LogicalTimeMetadata,src/mongo/rpc/metadata/logical_time_metadata.cpp,+,void LogicalTimeMetadata::writeToMetadata(BSONObjBuilder* metadataBuilder) const {,82,download/mongodb_mongo37.cpp
417c0158a6e154f9f6494b8db1b8358c379f7b99,"SERVER-28111 Move ParallelSortClusteredCursor to mongo/s/client

And cleanup some of the sharding library dependencies.",src/mongo/s/client/parallel.cpp,+,void throwCursorError(DBClientCursor* cursor) {,74,download/mongodb_mongo38.cpp
