class,class_size,check,variable
2779,22,"[""ap_expr_str_exec_arg_ret""]","[""APLOGNO_ret"", null, null, ""ap_expr_str_exec_arg_ret"", ""ap_expr_str_exec_arg_ret""]"
207,1,"[""APLOGrdebug_ret""]","[null, null, ""APLOGrdebug_arg_ret"", ""ap_expr_str_exec_ret"", ""char"", ""APR_ARRAY_IDX_ret"", null, null, ""APR_ARRAY_IDX_ret"", null, null]"
208,1,"[""APLOGrdebug_ret""]","[null, null, ""APLOGrdebug_arg_ret"", ""ap_expr_str_exec_ret""]"
209,1,"[""ap_get_module_config_ret"", null]","[null, null, ""request_rec"", ""request_rec"", null]"
210,1,"[""getenv_ret"", null]","[""APLOGNO_ret"", null, null, ""cmd_parms"", null, ""apr_table_setn_arg_ret""]"
211,1,"[""ap_strchr_c_ret""]","[""APLOGNO_ret"", null, null, ""cmd_parms"", null, ""cmd_parms"", ""cmd_parms"", ""apr_pstrdup_arg_ret"", ""apr_strtok_ret"", ""apr_strtok_arg_ret""]"
212,1,"[""ap_get_module_config_ret""]","[null, null, null, ""magic_set_config_arg"", null, null]"
2364,2,"[""rsl_states"", null]","[null, null, ""rsl_strdup_arg"", null, null, ""rsl_states""]"
213,1,"[""rsl_strdup_arg_ret"", null, ""rsl_states"", null, ""rsl_strdup_arg_ret"", null]","[null, null, ""rsl_strdup_arg_ret"", null, null, ""rsl_states""]"
214,1,"[""apr_file_open_ret"", null]","[null, null, ""magic_rsl_putchar_arg_ret"", null, null, ""magic_rsl_putchar_arg_ret"", null]"
215,1,"[""apr_file_read_ret"", ""apr_file_read_ret"", null]","[null, null, ""apr_file_read_ret"", ""magic_rsl_putchar_arg_ret"", null, null, ""magic_rsl_putchar_arg_ret"", null]"
216,1,"[""ap_server_root_relative_ret""]","[null, null, null, ""parse_arg"", null, null, ""ap_get_module_config_ret"", null]"
217,1,"[""apr_file_open_ret"", ""apr_file_open_ret"", null]","[null, null, ""apr_file_open_ret"", ""parse_arg"", null, null, ""apr_file_open_arg_ret""]"
218,1,"[""apr_file_open_ret"", ""apr_file_open_ret"", null]","[null, null, ""parse_arg_ret"", null, null, ""ap_get_module_config_ret"", ""ap_get_module_config_ret"", null, ""ap_get_module_config_ret"", null, ""ap_get_module_config_ret"", null, ""ap_get_module_config_ret"", null, ""ap_get_module_config_ret"", null, null, ""ap_get_module_config_ret"", ""apr_isspace_arg_ret""]"
219,1,"[""apr_file_open_ret"", ""apr_file_open_ret"", null]","[null, null, ""parse_arg_ret"", null, null, ""int"", ""int"", ""int""]"
220,1,"[""apr_file_open_ret"", ""apr_file_open_ret"", null]","[null, null, ""parse_arg_ret"", null, null]"
221,1,"[""apr_isprint_ret"", ""apr_isprint_ret"", ""apr_isprint_ret"", ""apr_isprint_ret""]","[null, null, ""parse_arg_ret"", null, null, null, null, ""apr_isprint_arg_ret"", null, null, ""apr_isprint_arg_ret"", null, null, ""apr_isprint_arg_ret"", null, null, ""apr_isprint_arg_ret"", "" struct magic"", "" struct magic"", ""int""]"
222,1,"["" struct magic"", null]","[null, null, ""server_rec"", null, null, "" struct magic"", null]"
223,1,"[""strtol_arg_ret"", ""strtol_arg_ret""]","[null, null, ""signextend_arg"", null, null, ""strtol_arg_ret""]"
224,1,"[""strtol_arg_ret""]","[null, null, ""signextend_arg"", null, null, ""strtol_arg_ret""]"
225,1,"[""strtol_arg_ret""]","[null, null, ""signextend_arg"", null, null]"
226,1,"[""strncmp_ret""]","[null, null, ""signextend_arg"", null, null, ""strncmp_arg_ret""]"
227,1,"[""strncmp_ret""]","[null, null, ""getvalue_arg_ret"", null, null, ""int"", ""getvalue_arg_ret"", ""getvalue_arg_ret"", null, ""getvalue_arg_ret"", null, ""getvalue_arg_ret"", null]"
228,1,"[""char"", ""char""]","[null, null, ""server_rec"", null, null, ""char""]"
229,1,"[""magic_rsl_puts_arg"", null, null, null, null, null, null, null]","[null, null, ""magic_rsl_puts_arg_ret"", null, null, ""char""]"
230,1,"[""magic_rsl_puts_arg"", null, null]","[null, null, ""magic_rsl_puts_arg_ret"", null, null, ""magic_rsl_puts_arg_ret"", null, null]"
231,1,"[""apr_isprint_ret"", ""apr_isprint_ret"", ""apr_isprint_ret"", ""apr_isprint_ret""]","[null, null, ""mget_arg"", null, null, null, null, ""apr_isprint_arg_ret"", null, null, ""apr_isprint_arg_ret"", null, null, ""apr_isprint_arg_ret"", null, null, ""apr_isprint_arg_ret""]"
232,1,"[""apr_isprint_ret"", ""apr_isprint_ret"", ""apr_isprint_ret"", ""apr_isprint_ret""]","[null, null, ""mget_arg"", null, null, ""apr_isprint_arg_ret"", null, ""apr_isprint_arg_ret"", null]"
233,1,"[""mget_ret"", ""mcheck_ret""]","[null, null, ""mcheck_arg_ret"", null, null, "" struct magic"", null, "" struct magic"", "" struct magic"", null, "" struct magic"", ""int"", "" struct magic"", null]"
234,1,"[""mget_ret"", ""mcheck_ret""]","[null, null, ""mcheck_arg_ret"", null, null, ""mcheck_arg_ret"", null, ""mcheck_arg_ret"", null, ""mcheck_arg_ret"", null, null, ""mcheck_arg_ret"", null, ""mget_arg_ret""]"
235,1,"[""mget_ret"", ""mcheck_ret""]","[null, null, ""mprint_arg_ret"", null, null, ""mprint_arg_ret"", null, ""mprint_arg_ret"", ""int"", ""mprint_arg_ret"", null, ""mprint_arg_ret"", null, null, ""mprint_arg_ret"", null, ""mget_arg_ret""]"
2365,2,"[""mget_ret"", ""mcheck_ret""]","[null, null, ""mprint_arg_ret"", null, null, ""int""]"
236,1,"[""signextend_arg"", null, null, null, null, null]","[null, null, ""magic_rsl_printf_arg_ret"", null, null, ""signextend_arg"", null]"
237,1,"["" struct magic"", null, null, null, null, null, null, null, null, null, null, null, null]","[null, null, ""request_rec"", null, null, "" struct magic"", null]"
238,1,"[""signextend_arg"", null, null, ""signextend_arg"", null, null]","[null, null, ""request_rec"", null, null]"
239,1,"[""signextend_arg"", null]","[null, null, ""request_rec"", null, null, ""signextend_arg"", null]"
240,1,"[""signextend_arg_ret"", null]","[""APLOGNO_ret"", null, null, ""request_rec"", ""signextend_ret""]"
2366,2,"[""signextend_arg_ret"", null]","[""APLOGNO_ret"", null, null, ""request_rec"", ""signextend_ret"", ""unsigned long"", ""int""]"
2705,4,"[""signextend_arg_ret"", null, null]","[""APLOGNO_ret"", null, null, ""request_rec"", ""signextend_ret"", ""unsigned long"", ""int""]"
2367,2,"[""signextend_arg_ret"", null]","[""APLOGNO_ret"", null, null, ""request_rec"", ""signextend_ret"", ""unsigned long"", ""unsigned long"", ""int""]"
241,1,"[""signextend_arg_ret"", null]","[null, null, ""request_rec"", null, null, ""signextend_arg_ret"", null]"
242,1,"[""apr_procattr_create_ret"", ""apr_procattr_io_set_ret"", ""apr_procattr_dir_set_ret"", ""ap_make_dirstr_parent_ret"", ""apr_procattr_cmdtype_set_ret"", null, null, null, null]","[""APLOGNO_ret"", null, null, null, ""request_rec"", ""request_rec"", null]"
243,1,"[""apr_proc_create_ret"", null]","[null, null, null, ""request_rec"", null, null, null, "" struct uncompress_parms"", null, null]"
244,1,"[""create_uncompress_child_ret"", ""create_uncompress_child_ret"", null]","[null, null, ""create_uncompress_child_ret"", ""request_rec"", null, null, ""request_rec"", null]"
245,1,"[""apr_file_read_arg_ret""]","[null, null, ""apr_file_read_ret"", ""request_rec"", null, null, ""request_rec"", null]"
246,1,"[""ap_sub_req_lookup_file_ret"", null]","[null, null, ""ap_set_content_type_arg_ret"", null, null, ""ap_sub_req_lookup_file_arg_ret"", ""ap_set_content_type_arg_ret"", null]"
247,1,"[""ap_get_module_config_ret"", null]","[null, null, ""apprentice_arg_ret"", null, null]"
248,1,"[""apr_isprint_ret"", ""apr_isprint_ret"", ""apr_isprint_ret"", ""apr_isprint_ret""]","[null, null, ""apprentice_arg_ret"", null, null, null, null, ""apr_isprint_arg_ret"", null, null, ""apr_isprint_arg_ret"", null, null, ""apr_isprint_arg_ret"", null, null, ""apr_isprint_arg_ret"", "" struct magic"", "" struct magic"", null]"
249,1,"[""strchr_ret"", ""strchr_ret""]","[""APLOGNO_ret"", null, null, ""ap_set_content_type_arg"", ""ap_set_content_type_arg"", null]"
250,1,"[""strrchr_ret"", ""apr_pstrcat_arg"", ""strrchr_ret"", ""strchr_ret""]","[""APLOGNO_ret"", null, null, ""ap_sub_req_lookup_file_arg"", ""ap_sub_req_lookup_file_arg"", null]"
251,1,"[""apr_file_open_ret"", null]","[""APLOGNO_ret"", null, null, ""ap_sub_req_lookup_file_arg_ret"", ""apr_file_open_arg_ret""]"
252,1,"[""int""]","[""APLOGNO_ret"", null, null, ""make_cookie_arg""]"
2368,2,"[""apr_sockaddr_info_get_ret"", ""apr_sockaddr_info_get_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_sockaddr_info_get_ret"", ""server_rec"", ""conn_rec"", null]"
253,1,"[""apr_socket_create_ret"", ""apr_socket_create_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_socket_create_ret"", ""server_rec""]"
254,1,"[""apr_socket_timeout_set_ret"", ""apr_socket_timeout_set_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_socket_timeout_set_ret"", ""server_rec""]"
255,1,"[""apr_socket_bind_ret"", ""apr_socket_bind_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_socket_bind_ret"", ""server_rec""]"
256,1,"[""apr_socket_send_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_socket_send_ret"", ""server_rec""]"
257,1,"[""apr_socket_recv_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_socket_recv_ret"", ""server_rec""]"
258,1,"[""ap_pregsub_ret""]","[""APLOGNO_ret"", null, null, ""ap_expr_exec_re_arg_ret"", ""apr_table_entry_t"", ""int"", ""apr_table_setn_arg""]"
259,1,"[""apr_strmatch_ret"", ""ap_regexec_ret"", ""ap_expr_exec_re_ret"", ""sei_entry"", null, ""sei_entry"", null, ""sei_entry"", null]","[null, null, ""ap_expr_exec_re_arg_ret"", ""apr_table_entry_t"", ""int"", null]"
260,1,"[""apr_sockaddr_info_get_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_sockaddr_info_get_ret"", ""request_rec"", ""ap_get_module_config_ret"", null, ""apr_sockaddr_info_get_arg_ret""]"
261,1,"[""void"", ""apr_sockaddr_info_get_arg_ret"", null, null, ""unsigned char"", ""unsigned char"", ""unsigned char"", ""unsigned char"", ""unsigned char"", ""unsigned char"", ""unsigned char"", ""unsigned char"", null, ""apr_sockaddr_info_get_arg_ret"", null, null, ""apr_sockaddr_info_get_arg_ret"", null, null, null, null]","[""APLOGNO_ret"", null, null, ""apr_sockaddr_info_get_ret"", ""request_rec"", ""ap_get_module_config_ret"", null, ""apr_sockaddr_info_get_arg_ret""]"
262,1,"[""void"", ""apr_sockaddr_info_get_arg_ret"", null, null, ""unsigned char"", ""unsigned char"", ""unsigned char"", ""unsigned char"", ""unsigned char"", ""unsigned char"", ""unsigned char"", ""unsigned char"", null, ""apr_sockaddr_info_get_arg_ret"", null, null, ""apr_sockaddr_info_get_arg_ret"", null, null, null, null]","[null, null, ""request_rec"", ""apr_palloc_ret"", ""apr_pstrcat_ret"", ""apr_palloc_ret"", null, ""apr_palloc_ret"", ""apr_pstrcat_ret"", ""apr_palloc_ret"", ""apr_pstrcat_ret""]"
263,1,"[""ap_get_module_config_ret"", null, null, ""ap_get_module_config_ret"", null, null]","[null, ""request_rec"", ""request_rec"", null]"
264,1,"[""ap_get_module_config_ret"", null, null]","[null, ""request_rec"", ""request_rec"", null]"
265,1,"[""apr_gethostname_ret"", ""apr_gethostname_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_gethostname_ret"", ""server_rec""]"
266,1,"[""apr_sockaddr_info_get_ret"", ""apr_sockaddr_info_get_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_sockaddr_info_get_ret"", ""server_rec"", ""apr_sockaddr_info_get_arg""]"
267,1,"[""apr_sockaddr_info_get_ret"", ""apr_sockaddr_info_get_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_sockaddr_info_get_ret"", ""server_rec""]"
268,1,"[""apr_sockaddr_info_get_ret"", ""apr_sockaddr_info_get_ret"", null]","[""APLOGNO_ret"", null, null, ""server_rec"", ""apr_sockaddr_ip_get_arg_ret""]"
269,1,"[null, null, ""getpid_ret"", ""getpid_ret""]","[""APLOGNO_ret"", null, null, ""server_rec""]"
270,1,"[""char""]","[""APLOGNO_ret"", null, null, ""request_rec"", ""request_rec"", null]"
271,1,"[""apr_bucket_read_ret"", null]","[""APR_BUCKET_IS_METADATA_ret"", null, null, ""conn_rec"", ""ap_filter_t"", null, null, ""APR_BUCKET_IS_METADATA_arg_ret"", null, null, null]"
272,1,"[""apr_bucket_read_ret"", null]","[""APR_BUCKET_IS_METADATA_ret"", null, null, ""conn_rec"", ""ap_filter_t"", null, null, ""APR_BUCKET_IS_METADATA_arg_ret"", null, null, null, ""apr_size_t"", ""memcpy_arg_ret""]"
273,1,"[""apr_bucket_read_ret"", null]","[""APR_BUCKET_IS_METADATA_ret"", null, null, ""apr_bucket_read_ret"", ""conn_rec"", ""ap_filter_t"", null, null, ""APR_BUCKET_IS_METADATA_arg_ret"", null, null]"
274,1,"[""ap_get_brigade_ret"", null]","[null, null, ""conn_rec"", ""dumpit_arg_ret"", null, null, ""ap_get_brigade_ret""]"
275,1,"[""ap_add_input_filter_arg_ret"", null]","[""ap_add_input_filter_arg_ret"", null, ""ap_add_input_filter_arg_ret""]"
276,1,"[""exists_and_readable_arg""]","[""APLOGNO_ret"", null, ""ssl_log_ssl_error_arg"", ""mySrvConfig_arg_ret"", ""asn1_table_vhost_key_ret""]"
277,1,"[""exists_and_readable_ret"", ""exists_and_readable_ret"", null]","[""APLOGNO_ret"", null, ""ssl_log_ssl_error_arg"", ""exists_and_readable_ret"", ""ssl_die_arg_ret"", ""exists_and_readable_arg_ret""]"
278,1,"[""ssl_asn1_table_get_ret"", ""ssl_asn1_table_get_ret"", null, ""exists_and_readable_arg_ret""]","[""APLOGNO_ret"", null, null, ""ssl_die_arg_ret"", ""modssl_read_privatekey_arg"", ""exists_and_readable_arg_ret""]"
279,1,"[""ssl_asn1_table_get_ret"", ""ssl_asn1_table_get_ret"", null, ""exists_and_readable_arg_ret""]","[""APLOGNO_ret"", null, null, ""ssl_die_arg_ret"", ""ssl_asn1_table_get_arg_ret""]"
280,1,"[""mySrvConfig_ret"", null, null, null, ""modssl_read_privatekey_arg_ret"", null, ""i2d_PrivateKey_arg"", ""apr_sleep_arg"", null]","[""apr_file_close_arg"", null, ""apr_sleep_arg"", null, ""apr_sleep_arg""]"
281,1,"[""mySrvConfig_ret"", null, null, null]","[""APLOGNO_ret"", null, ""ssl_log_ssl_error_arg"", ""ssl_die_arg_ret"", ""modssl_read_privatekey_arg_ret"", ""exists_and_readable_arg_ret""]"
282,1,"[""isatty_ret"", ""fileno_ret"", ""modssl_read_privatekey_arg_ret"", null, ""exists_and_readable_arg_ret""]","[""APLOGNO_ret"", null, ""ssl_log_ssl_error_arg"", ""ssl_die_arg_ret""]"
283,1,"[""isatty_ret"", ""fileno_ret"", ""modssl_read_privatekey_arg_ret"", null, ""exists_and_readable_arg_ret""]","[""APLOGNO_ret"", null, ""ssl_log_ssl_error_arg"", ""ssl_log_ssl_error_arg_ret""]"
2706,5,"[""apr_file_close_arg""]","[""apr_file_close_arg""]"
284,1,"[""modssl_read_privatekey_arg_ret"", null, ""i2d_PrivateKey_arg""]","[""APLOGNO_ret"", null, ""ssl_log_ssl_error_arg"", ""ssl_log_ssl_error_arg_ret"", ""ssl_asn1_table_get_arg_ret""]"
285,1,"[""modssl_read_privatekey_ret"", ""i2d_PrivateKey_arg""]","[""APLOGNO_ret"", null, ""ssl_log_ssl_error_arg"", ""ssl_die_arg_ret"", ""modssl_read_privatekey_arg_ret"", ""exists_and_readable_arg_ret""]"
286,1,"[""modssl_read_privatekey_arg_ret"", null]","[""APLOGNO_ret"", null, null, ""ssl_die_arg_ret"", ""ssl_asn1_table_get_arg_ret""]"
2369,2,"[""modssl_read_privatekey_arg_ret"", null, ""i2d_PrivateKey_arg""]","[""APLOGNO_ret"", null, null, ""ssl_die_arg_ret"", ""ssl_asn1_table_get_arg_ret""]"
287,1,[null],"[""APLOGNO_ret"", null, null, ""pphrase_cb_arg_t"", null, ""mySrvConfig_ret"", null, null]"
288,1,"[""ssl_pipe_child_create_ret"", null]","[""APLOGNO_ret"", null, null, ""pphrase_cb_arg_t"", null, ""mySrvConfig_ret"", null, null]"
2370,2,"[""mySrvConfig_ret"", null, null, null]","[""APLOGNO_ret"", null, null, ""pphrase_cb_arg_t"", null]"
289,1,"[""pphrase_cb_arg_t"", null]","[""apr_file_open_stdout_arg_ret"", null]"
2371,3,"[""pphrase_cb_arg_t"", null]","[""apr_file_open_stdout_arg_ret""]"
290,1,"[""pphrase_cb_arg_t"", null]","[""apr_file_open_stdout_arg_ret"", ""pphrase_cb_arg_t"", null, ""pphrase_cb_arg_t"", null]"
291,1,"[""mySrvConfig_ret"", null, null, null, ""mySrvConfig_ret"", null, null, null]","[""char"", ""apr_file_open_stdout_arg_ret""]"
292,1,"[""strlen_ret""]","[""apr_file_open_stdout_arg_ret""]"
293,1,"[""mySrvConfig_ret"", null, null, null]","[""APLOGNO_ret"", null, null, ""pphrase_cb_arg_t"", null, ""ssl_util_readfilter_arg""]"
294,1,"[""SSLeay_ret"", null]","[""APLOGNO_ret"", null, null, ""myModConfig_arg_ret"", null, null]"
295,1,"[""SSLeay_ret"", null]","[""APLOGNO_ret"", null, null, ""ap_get_server_protocol_arg_ret"", null]"
296,1,"[""FIPS_mode_set_ret""]","[""APLOGNO_ret"", null, null, ""ap_get_server_protocol_arg_ret""]"
297,1,"[""FIPS_mode_set_ret""]","[""APLOGNO_ret"", null, ""ssl_log_ssl_error_arg"", ""ap_get_server_protocol_arg_ret""]"
298,1,"[""mySrvConfig_ret"", null]","[""APLOGNO_ret"", null, null, ""ssl_die_arg_ret""]"
299,1,"[""mySrvConfig_ret"", null]","[""APLOGNO_ret"", null, null, ""ssl_scache_init_arg_ret""]"
300,1,"[""ssl_init_ConfigureServer_arg_ret"", null]","[""APLOGNO_ret"", null, null, ""ssl_init_ConfigureServer_arg_ret""]"
301,1,"[""ENGINE_by_id_ret"", ""ENGINE_by_id_ret""]","[""APLOGNO_ret"", null, ""ssl_log_ssl_error_arg"", ""myModConfig_arg_ret"", ""myModConfig_ret"", null]"
302,1,"[""ENGINE_set_default_ret""]","[""APLOGNO_ret"", null, ""ssl_log_ssl_error_arg"", ""ssl_die_arg_ret"", ""myModConfig_ret"", null]"
303,1,"[""myModConfig_ret"", null]","[""APLOGNO_ret"", null, null, ""ssl_die_arg_ret"", ""myModConfig_ret"", null]"
304,1,"[""SSL_CTX_set_tlsext_servername_callback_ret"", ""SSL_CTX_set_tlsext_servername_arg_ret""]","[""APLOGNO_ret"", null, ""ssl_log_ssl_error_arg"", ""ssl_log_ssl_error_arg""]"
305,1,"[""modssl_init_stapling_arg_ret"", null, null]","[""APLOGNO_ret"", null, null, ""modssl_init_stapling_arg_ret"", ""modssl_init_stapling_arg_ret"", null]"
306,1,"[""SRP_VBASE_new_ret"", ""modssl_init_stapling_arg_ret"", null]","[""APLOGNO_ret"", null, ""ssl_log_ssl_error_arg"", ""modssl_init_stapling_arg_ret"", ""modssl_init_stapling_arg_ret"", null]"
307,1,"[""SRP_VBASE_init_ret"", null]","[""APLOGNO_ret"", null, ""ssl_log_ssl_error_arg"", ""ssl_die_arg_ret"", ""SRP_VBASE_init_ret""]"
308,1,"[""int"", null]","[""APLOGNO_ret"", null, null, ""mySrvConfig_arg_ret""]"
309,1,"[""int"", null]","[null, null, ""ssl_die_arg_ret"", ""strlen_arg_ret""]"
310,1,"[""int"", null]","[""APLOGNO_ret"", null, null, ""ssl_die_arg_ret""]"
311,1,"[""modssl_ctx_t"", null, null, ""modssl_ctx_t"", null, null]","[null, null, ""ssl_log_ssl_error_arg""]"
312,1,"[""SSL_CTX_load_verify_locations_ret""]","[""APLOGNO_ret"", null, ""ssl_log_ssl_error_arg"", ""ssl_log_ssl_error_arg""]"
313,1,"[""sk_X509_NAME_num_ret""]","[""APLOGNO_ret"", null, null, ""ssl_init_FindCAList_arg_ret""]"
314,1,"[""sk_X509_NAME_num_ret""]","[""APLOGNO_ret"", null, null, ""ssl_die_arg_ret""]"
315,1,"[""SSL_CTX_set_cipher_list_ret""]","[""APLOGNO_ret"", null, ""ssl_log_ssl_error_arg"", ""ssl_log_ssl_error_arg""]"
316,1,"[""int"", null, ""int"", null]","[""APLOGNO_ret"", null, ""ssl_log_ssl_error_arg"", ""ssl_die_arg"", ""modssl_ctx_t"", null, null, ""char"", ""char""]"
317,1,"[""int"", null, ""int"", null]","[""APLOGNO_ret"", null, null, ""ssl_die_arg_ret""]"
318,1,"[""X509_STORE_load_locations_ret"", ""X509_STORE_load_locations_arg_ret""]","[""APLOGNO_ret"", null, ""ssl_log_ssl_error_arg"", ""ssl_die_arg_ret"", ""modssl_ctx_t"", null, null]"
319,1,"[""X509_STORE_set_flags_arg""]","[""APLOGNO_ret"", null, null, ""ssl_die_arg_ret"", ""modssl_ctx_t"", null, null, ""char""]"
320,1,"[""use_certificate_chain_ret""]","[""APLOGNO_ret"", null, null, ""ssl_die_arg""]"
321,1,"[""use_certificate_chain_ret""]","[""APLOGNO_ret"", null, null, ""ssl_die_arg_ret"", ""use_certificate_chain_ret"", ""use_certificate_chain_ret""]"
322,1,"[""modssl_X509_getBC_arg_ret""]","[""APLOGNO_ret"", null, null, ""modssl_X509_match_name_arg"", ""char""]"
323,1,"[""modssl_X509_getBC_arg_ret""]","[""APLOGNO_ret"", null, null, ""modssl_X509_match_name_arg"", ""char"", ""modssl_X509_getBC_arg_ret""]"
324,1,"[""modssl_X509_match_name_ret"", null]","[""APLOGNO_ret"", null, null, ""modssl_X509_match_name_arg_ret"", ""char""]"
325,1,"[""SSL_CTX_use_certificate_file_ret""]","[""APLOGNO_ret"", null, ""ssl_log_ssl_error_arg"", ""myModConfig_arg_ret"", ""apr_psprintf_ret"", ""SSL_CTX_use_certificate_file_arg_ret""]"
326,1,"[""SSL_CTX_use_certificate_chain_file_ret""]","[""APLOGNO_ret"", null, ""ssl_log_ssl_error_arg"", ""ssl_log_ssl_error_arg_ret"", ""apr_psprintf_ret"", ""SSL_CTX_use_certificate_chain_file_arg_ret""]"
327,1,"[""ssl_asn1_table_get_ret"", ""d2i_AutoPrivateKey_ret"", ""SSL_CTX_use_PrivateKey_ret"", ""ssl_asn1_table_get_ret"", ""ssl_asn1_table_get_ret"", ""ssl_asn1_table_get_ret"", null, ""ssl_asn1_table_get_ret""]","[""APLOGNO_ret"", null, ""ssl_log_ssl_error_arg"", ""ssl_load_encrypted_pkey_arg_ret"", ""ssl_asn1_table_get_arg_ret"", ""ssl_load_encrypted_pkey_arg_ret""]"
328,1,"[""SSL_CTX_check_private_key_ret""]","[""APLOGNO_ret"", null, ""ssl_log_ssl_error_arg"", ""ssl_log_ssl_error_arg_ret"", ""ssl_asn1_table_get_arg_ret"", ""SSL_CTX_use_certificate_chain_file_arg_ret"", ""ssl_load_encrypted_pkey_arg_ret""]"
329,1,"[""SSL_get_certificate_arg_ret"", ""SSL_get_certificate_ret""]","[""APLOGNO_ret"", null, ""ssl_log_ssl_error_arg"", ""ssl_log_ssl_error_arg_ret"", ""ssl_asn1_table_get_arg_ret""]"
330,1,"[""ssl_stapling_init_cert_ret"", ""ssl_stapling_init_cert_arg"", null, null]","[""APLOGNO_ret"", null, ""ssl_log_ssl_error_arg"", ""ssl_stapling_init_cert_arg_ret"", ""ssl_check_public_cert_arg_ret""]"
