class,class_size,check,variable
256,1,"[""sigfillset_ret""]",[]
2726,2,"[""sigprocmask_ret""]",[]
257,1,"[""waitpid_ret"", ""clear_child_for_cleanup_arg""]","[""error_errno_arg_ret""]"
258,1,"[""WTERMSIG_ret"", null, ""WTERMSIG_ret"", null, ""WTERMSIG_ret"", null]","[""error_errno_arg_ret"", ""WTERMSIG_ret""]"
259,1,"[""waitpid_ret""]","[""error_errno_arg_ret""]"
260,1,"[""pipe_ret""]","[""strerror_ret"", ""char"", ""child_process_clear_arg"", ""prepare_cmd_arg""]"
2727,2,"[""open_ret""]",[]
261,1,"[""start_command_arg"", null, ""start_command_arg"", null]",[]
262,1,"[""pthread_sigmask_ret""]",[]
3141,4,"[""pthread_join_ret""]",[]
263,1,"[""poll_ret""]",[]
264,1,"[""get_next_task_fn""]",[]
265,1,"[""int"", "" struct parallel_processes"", null]",[]
3245,35,"[null, null]",[]
266,1,"[""start_command_ret""]","[""strhash_arg""]"
267,1,"[""startfn_ret""]","[""strhash_arg_ret""]"
2729,3,"[""packet_write_fmt_gently_ret""]",[]
2728,2,"[""packet_flush_gently_ret""]",[]
268,1,"[""packet_read_line_ret"", ""skip_prefix_ret"", ""strcmp_ret"", ""packet_read_line_ret""]","[""skip_prefix_arg_ret"", ""skip_prefix_arg_ret"", ""skip_prefix_arg_ret""]"
269,1,"[""packet_read_line_ret"", ""skip_prefix_ret"", ""strtol_i_ret"", ""packet_read_line_ret""]","[""skip_prefix_arg_ret"", ""skip_prefix_arg_ret""]"
270,1,"[""packet_read_line_ret"", ""packet_read_line_ret""]","[""packet_read_line_ret""]"
271,1,"[""int"", ""int""]","[""strtol_i_arg_ret""]"
272,1,"["" struct subprocess_capability"", ""int"", null]","["" struct child_process"", null, ""strcmp_arg_ret""]"
2730,2,"[""char""]","["" struct wt_status"", null, ""char""]"
273,1,"[""strbuf_add_arg_ret""]","["" struct wt_status"", null]"
2731,2,"[""color_arg_ret"", null]","[""color_arg_ret"", ""color_ret"", ""color_arg_ret"", null]"
2732,3,"[""color_arg_ret"", null, null]","[""color_arg_ret"", ""color_ret""]"
3221,9,"[""int""]","[""color_arg_ret"", ""color_ret""]"
274,1,"[""int"", ""int""]","[""color_arg_ret"", ""color_ret""]"
3142,4,"[""int""]","[""int""]"
275,1,"[""int""]","[""color_ret"", ""color_arg_ret""]"
276,1,"[""wt_status_diff_status_string_ret""]","[""int""]"
2733,2,"["" struct diff_filepair"", null, null]",[]
277,1,"[""for_each_reflog_ent_arg_ret""]","[""Q__ret"", "" struct wt_status"", null, ""for_each_reflog_ent_arg_ret""]"
278,1,"[""color_arg_ret"", null, ""color_arg_ret"", null]","[""wt_longstatus_print_trailer_arg_ret"", ""color_ret""]"
2734,2,"[""wt_status_check_worktree_changes_ret"", ""wt_longstatus_print_trailer_arg_ret"", null]","[""wt_status_check_worktree_changes_arg_ret"", ""color_ret""]"
279,1,"[""color_arg_ret"", null]","[""color_arg_ret"", null]"
3144,6,"[""has_unmerged_ret""]","[""has_unmerged_arg_ret"", ""char""]"
2735,3,"[""has_unmerged_arg_ret"", null]","[""has_unmerged_arg_ret"", ""char""]"
2743,3,"["" struct wt_status_state"", null]","[""wt_longstatus_print_trailer_arg"", ""char""]"
2744,3,"[""wt_longstatus_print_trailer_arg"", null]","[""wt_longstatus_print_trailer_arg"", ""char""]"
280,1,"[""fopen_ret""]","[""git_path_ret""]"
281,1,"[""read_rebase_todolist_ret""]","["" struct wt_status"", ""char""]"
2736,2,"[""read_rebase_todolist_arg_ret"", null]","["" struct wt_status"", ""char""]"
2737,2,"[""read_rebase_todolist_arg_ret"", null]","[""Q__ret"", "" struct wt_status"", ""char"", ""read_rebase_todolist_arg_ret"", null]"
2738,2,"[""read_rebase_todolist_arg_ret"", null]","["" struct wt_status"", ""char"", ""read_rebase_todolist_arg_ret"", null, ""int"", null]"
282,1,"[""read_rebase_todolist_arg_ret"", null, ""int"", "" struct wt_status"", null]","[""git_path_ret"", "" struct wt_status"", ""char""]"
283,1,"["" struct wt_status"", null]","["" struct wt_status"", ""char""]"
284,1,"["" struct wt_status_state"", null]","["" struct wt_status"", ""char"", "" struct wt_status_state"", null, "" struct wt_status_state"", null]"
285,1,"["" struct wt_status_state"", null]","["" struct wt_status"", ""char""]"
3143,4,"[""print_rebase_state_arg_ret"", null]","[""print_rebase_state_arg_ret"", ""print_rebase_state_arg_ret""]"
2739,2,"[""print_rebase_state_arg_ret"", null]","[""split_commit_in_progress_arg_ret"", ""print_rebase_state_arg_ret"", ""print_rebase_state_arg_ret"", null, ""print_rebase_state_arg_ret"", null]"
2740,2,"[""print_rebase_state_arg_ret"", null]","[""split_commit_in_progress_arg_ret"", ""print_rebase_state_arg_ret""]"
286,1,"[""split_commit_in_progress_arg_ret"", null]","[""split_commit_in_progress_arg_ret"", ""print_rebase_state_arg_ret""]"
2741,2,"[""split_commit_in_progress_arg_ret"", null, ""split_commit_in_progress_arg_ret"", null]","[""split_commit_in_progress_arg_ret"", ""print_rebase_state_arg_ret""]"
2742,2,"[""has_unmerged_arg"", null]","[""has_unmerged_arg_ret"", ""char""]"
287,1,"["" struct wt_status_state"", null]","[""wt_longstatus_print_trailer_arg"", ""char"", "" struct wt_status_state"", null]"
288,1,"[""color_arg_ret"", null]","[""color_ret"", ""color_arg_ret""]"
2745,2,"[""wt_longstatus_print_state_arg_ret"", null]","[""color_ret"", ""color_arg_ret""]"
289,1,"[""wt_longstatus_print_state_arg_ret"", null]","[""color_ret"", ""color_arg_ret"", ""color_arg_ret"", null]"
290,1,"[null, ""wt_longstatus_print_other_arg_ret"", null]","[""wt_longstatus_print_other_arg_ret"", null]"
291,1,"[null, ""wt_longstatus_print_other_arg_ret"", null]","[""wt_longstatus_print_other_arg_ret"", null, ""wt_longstatus_print_other_arg_ret"", null]"
292,1,"[""wt_longstatus_print_other_arg_ret"", null]","[""wt_longstatus_print_other_arg_ret"", null, ""wt_longstatus_print_other_arg_ret"", null]"
293,1,"[""wt_longstatus_print_verbose_arg_ret"", null]","[""wt_longstatus_print_verbose_arg_ret"", null]"
3222,9,"[""wt_longstatus_print_verbose_arg_ret"", null]",[]
2746,2,"[""color_arg_ret"", null]","[null, "" struct string_list_item"", null]"
294,1,"[""color_arg_ret"", null]","[""quote_path_ret""]"
295,1,"["" struct wt_status_change_data"", null]","[null, "" struct wt_status_change_data"", null]"
296,1,"["" struct wt_status_change_data"", null]","[""strchr_arg_ret""]"
297,1,"[""color_arg_ret"", null]","[""strchr_arg_ret""]"
298,1,"[""color_arg"", null]","[null, ""color_fprintf_arg"", "" struct string_list_item"", null]"
299,1,"[""color_arg"", null]","[""quote_path_ret""]"
300,1,"["" struct wt_status"", ""stat_tracking_info_arg""]","["" struct wt_status"", null, ""char""]"
301,1,"[""strcmp_ret""]","["" struct wt_status"", null, ""char""]"
302,1,"[""strcmp_ret""]","["" struct wt_status"", null, ""skip_prefix_arg_ret"", ""char""]"
303,1,"[""stat_tracking_info_arg_ret""]","["" struct wt_status"", null, ""shorten_unambiguous_ref_ret"", ""char""]"
304,1,"[""stat_tracking_info_ret""]","["" struct wt_status"", null, ""stat_tracking_info_arg_ret"", ""stat_tracking_info_arg_ret"", ""char""]"
305,1,"[""quote_path_ret""]","[""oid_to_hex_ret"", ""oid_to_hex_ret"", ""wt_porcelain_v2_fix_up_changed_arg_ret"", null, null, null, ""wt_porcelain_v2_submodule_state_arg_ret"", null, ""wt_porcelain_v2_submodule_state_arg_ret"", null, ""wt_porcelain_v2_submodule_state_arg_ret"", null, null, ""wt_porcelain_v2_submodule_state_arg_ret"", null, ""quote_path_ret"", ""char"", ""quote_path_ret"", ""char""]"
306,1,"[""quote_path_ret""]","[""oid_to_hex_ret"", ""oid_to_hex_ret"", ""wt_porcelain_v2_fix_up_changed_arg_ret"", null, null, null, ""wt_porcelain_v2_submodule_state_arg_ret"", null, ""wt_porcelain_v2_submodule_state_arg_ret"", null, ""wt_porcelain_v2_submodule_state_arg_ret"", null, ""quote_path_ret"", ""char""]"
307,1,"[""wt_porcelain_v2_submodule_state_arg_ret"", null]","[""wt_porcelain_v2_submodule_state_arg_ret"", null]"
308,1,"[""int"", ""wt_porcelain_v2_submodule_state_arg_ret"", null]","[""int"", ""wt_porcelain_v2_submodule_state_arg_ret"", null]"
309,1,"[""int"", ""wt_porcelain_v2_submodule_state_arg_ret"", null]","[""oid_to_hex_ret"", ""oid_to_hex_ret"", ""oid_to_hex_ret"", "" struct wt_status"", null, ""char"", ""char"", null, null, ""int"", null, ""int"", null, ""int"", ""wt_porcelain_v2_submodule_state_arg_ret"", null, ""quote_path_ret"", ""char""]"
310,1,"[""wt_shortstatus_print_arg"", null, null]",[]
2747,2,"[""has_unstaged_changes_ret""]",[]
311,1,"[""git_config_get_value_multi_ret""]",[]
2924,3,"[""pthread_create_ret""]",[]
312,1,"[""verify_repository_format_ret""]","[""verify_repository_format_arg_ret"", null]"
3145,5,"[""DIFF_FILE_VALID_ret""]",[]
2748,2,"[""parse_tree_ret""]","[""oid_to_hex_ret""]"
313,1,"[""parse_commit_ret""]","[""xstrdup_arg""]"
314,1,"[""parse_commit_ret""]","[""add_pending_object_with_path_arg_ret""]"
315,1,"[""memmove_arg""]","[""memmove_arg""]"
316,1,"[""lookup_decoration_ret"", ""memmove_arg"", ""lookup_decoration_ret"", null]","[""memmove_arg""]"
317,1,"[""rev_same_tree_as_empty_arg_ret"", null, null]",[]
318,1,"[""lookup_decoration_ret""]","[""oid_to_hex_ret""]"
2749,2,"[""parse_commit_ret""]","[""oid_to_hex_ret"", ""oid_to_hex_ret""]"
3161,5,"[""parse_commit_ret""]","[""oid_to_hex_ret""]"
319,1,"[""collect_bottom_commits_ret""]",[]
320,1,"["" struct all_refs_cb"", null]","["" struct all_refs_cb"", null]"
2750,2,"[""lookup_blob_ret""]",[]
3162,5,"[""get_oid_ret""]",[]
321,1,"[""strbuf_getline_arg_ret"", null]",[]
322,1,"[""handle_revision_arg_ret""]","[""strbuf_getline_arg_ret"", null]"
323,1,"[""strtol_i_ret"", ""get_commit_format_arg"", null]","[""strtol_i_arg_ret""]"
2751,2,"[""diff_opt_parse_arg""]",[]
3147,5,"[""get_commit_format_arg"", null]",[]
3199,7,"[""starts_with_ret""]",[]
324,1,"[""strtol_i_ret"", ""strtol_i_arg_ret""]","[""strtol_i_arg_ret""]"
325,1,"[""add_message_grep_arg_ret"", null, ""add_message_grep_arg_ret"", null]",[]
326,1,"[""handle_revision_opt_ret""]","["" struct parse_opt_ctx_t"", null]"
327,1,"[""resolve_ref_unsafe_ret"", ""resolve_ref_unsafe_arg_ret"", null, ""resolve_ref_unsafe_arg_ret"", null]",[]
328,1,"[""resolve_ref_unsafe_ret"", ""resolve_ref_unsafe_arg_ret"", null, ""resolve_ref_unsafe_arg_ret"", null]","[""skip_prefix_arg_ret""]"
329,1,"[""int"", ""handle_revision_arg_arg_ret""]","[""handle_revision_arg_arg_ret""]"
3148,6,"[""add_pending_object_with_mode_arg_ret"", null, ""add_pending_object_with_mode_arg_ret"", null]",[]
2753,2,"[""add_pending_object_with_mode_arg_ret"", null, ""add_pending_object_with_mode_arg_ret"", null, null]",[]
330,1,"[""int"", ""commit_list_count_ret"", ""commit_list_count_ret"", ""int"", ""commit_list_count_ret""]","[""commit_list_count_ret"", ""commit_list_count_ret"", ""int"", ""int""]"
331,1,"[""add_parents_to_list_arg_ret"", null]","[""oid_to_hex_ret""]"
332,1,"[""simplify_commit_ret"", null, null]","[""oid_to_hex_ret""]"
2754,2,"["" struct apply_state"", null, "" struct apply_state"", null]",[]
333,1,"["" struct apply_state"", null, ""int""]",[]
334,1,"["" struct apply_state"", null]",[]
335,1,"[""regexec_ret"", null]","[""regexec_ret"", ""regexec_arg_ret""]"
336,1,"[""xstrdup_or_null_arg_ret""]","[""find_name_traditional_arg_ret"", null]"
337,1,"[""int""]","[""find_name_ret"", ""find_name_arg_ret"", null]"
338,1,"[""strcmp_ret"", ""strcmp_arg_ret""]","[""int"", null, ""find_name_arg_ret"", null]"
339,1,"[""starts_with_ret""]","[""find_name_arg_ret"", null]"
340,1,"[""isspace_ret"", ""isspace_arg_ret"", ""strtoul_arg_ret""]","[""int"", ""strtoul_arg_ret""]"
341,1,"[""int""]","["" struct patch"", null, "" struct apply_state"", null]"
342,1,"[""linelen_arg""]",[]
343,1,"[""starts_with_ret""]","[""linelen_ret"", null, ""starts_with_arg_ret""]"
344,1,"[""memcmp_ret""]","[""parse_git_header_arg"", null, null, ""linelen_ret"", ""parse_fragment_header_arg_ret""]"
345,1,"[""parse_git_header_arg_ret"", null]","[""Q__ret"", ""parse_git_header_arg_ret"", null, ""parse_git_header_arg_ret"", null]"
346,1,"[""parse_git_header_arg_ret"", null, ""parse_git_header_arg_ret"", null, ""parse_git_header_arg_ret"", null, ""parse_git_header_arg_ret"", null]","[""parse_git_header_arg_ret"", null]"
347,1,"["" struct apply_state"", null, null]","[null, "" struct apply_state"", null, ""int"", ""whitespace_error_string_ret"", ""int"", ""char""]"
2755,2,"[""check_old_for_crlf_arg_ret"", null, ""unsigned long""]",[]
348,1,"[""parse_fragment_ret""]","[""parse_fragment_arg_ret"", null]"
2756,2,"[""parse_fragment_arg_ret"", null, ""unsigned long""]","[""parse_fragment_arg_ret"", null]"
349,1,"[""parse_fragment_arg_ret"", null, ""unsigned long"", ""unsigned long"", ""parse_fragment_arg_ret"", null, null]","[null, ""parse_fragment_arg_ret"", null]"
350,1,"[""parse_binary_hunk_ret"", ""parse_binary_hunk_arg_ret""]","[""parse_binary_hunk_arg_ret"", null]"
351,1,"[""metadata_changes_ret"", ""parse_binary_arg_ret"", null, ""parse_binary_arg_ret"", null, ""metadata_changes_arg_ret"", null]","[""parse_binary_arg_ret"", null]"
352,1,"["" struct patch"", null]","[""int"", ""strbuf_splice_arg_ret"", null]"
353,1,"["" struct patch"", null]","[""int"", ""strbuf_release_arg_ret"", null]"
354,1,"["" struct patch"", null]","["" struct patch"", null, "" struct patch"", null, ""int"", null, ""int"", null]"
355,1,"[""strbuf_read_file_ret"", "" struct stat"", null]","[""strbuf_read_file_arg_ret""]"
356,1,"[""size_t"", ""size_t"", "" struct image"", ""prepare_image_arg_ret"", "" struct image"", ""size_t"", "" struct image"", ""prepare_image_arg_ret""]","[""int_ret"", null, ""size_t"", null, "" struct image"", ""size_t""]"
357,1,"[""find_pos_arg"", null, null]","[""char""]"
358,1,"[""record_ws_error_arg_ret"", null, null, ""find_pos_ret"", ""int""]","[""Q__ret"", null, ""int"", ""find_pos_ret"", ""int""]"
359,1,"[""unsigned long"", "" struct fragment"", ""unsigned long"", ""unsigned long"", "" struct fragment"", ""unsigned long"", ""record_ws_error_arg_ret"", null, null]","[null, ""unsigned long"", ""unsigned long"", ""find_pos_ret""]"
360,1,"[""update_image_arg_ret"", null, null]","[""int_ret"", ""xmalloc_ret""]"
361,1,"["" struct fragment""]","["" struct patch"", null, "" struct patch"", null, "" struct patch"", null]"
362,1,"["" struct fragment"", null]","["" struct patch"", null, "" struct patch"", null, "" struct patch"", null]"
363,1,"[""strlen_ret"", ""strlen_ret"", ""get_oid_hex_ret"", ""get_oid_hex_ret""]","[""char""]"
364,1,"[""strcmp_ret"", ""oid_to_hex_ret""]","[""oid_to_hex_ret"", ""char""]"
365,1,"[""clear_image_arg"", null]","[""char""]"
366,1,"[""read_sha1_file_ret""]","[""apply_binary_fragment_arg"", null, ""char""]"
367,1,"[""apply_binary_fragment_ret""]","[""char""]"
368,1,"[""strcmp_ret"", ""oid_to_hex_ret""]","[""oid_to_hex_ret"", ""char"", ""apply_binary_fragment_arg_ret"", null]"
369,1,"[""apply_one_fragment_ret""]","[""char"", ""apply_one_fragment_arg_ret"", null]"
370,1,"[""checkout_entry_ret"", ""lstat_ret""]","[""checkout_entry_arg_ret"", null]"
371,1,"[""read_file_or_gitlink_ret""]","[""strlen_arg""]"
372,1,"[""has_symlink_leading_path_ret"", ""strlen_ret""]","[""strlen_arg_ret""]"
373,1,"[""read_old_data_ret""]","[""read_old_data_arg_ret""]"
374,1,"[""previous_patch_arg_ret""]","[""previous_patch_arg_ret"", null]"
375,1,"[""load_patch_target_ret""]","[""load_patch_target_arg_ret"", null]"
376,1,"[""load_patch_target_arg"", null]","[""load_patch_target_arg"", null]"
2757,2,"[""cache_name_pos_ret""]","[""strlen_arg_ret""]"
377,1,"[""verify_index_match_ret""]","[""error_errno_arg_ret""]"
378,1,"[""get_sha1_ret"", ""read_blob_object_ret""]",[]
379,1,"[""apply_fragments_arg"", null, null]",[null]
380,1,"[""load_current_ret""]","[""load_current_arg_ret"", null]"
381,1,"[""load_preimage_ret""]","[""load_preimage_arg_ret"", null]"
382,1,"[""load_preimage_arg_ret"", null, null]",[null]
2758,2,"[""load_preimage_arg_ret"", null, null]","[null, ""load_preimage_arg_ret"", null]"
383,1,"[""add_to_fn_table_arg_ret"", null, ""add_to_fn_table_arg_ret"", null]",[]
384,1,"[""previous_patch_arg_ret""]","[""lstat_arg""]"
385,1,"[""verify_index_match_ret"", ""previous_patch_arg_ret"", null]","[""strlen_arg_ret""]"
386,1,"[""ce_mode_from_stat_ret"", ""previous_patch_arg_ret"", null, null]","[""error_errno_arg_ret""]"
387,1,"[""ce_mode_from_stat_ret"", ""previous_patch_arg_ret"", null]","[""error_errno_arg_ret"", ""ce_mode_from_stat_ret"", ""previous_patch_arg_ret"", null]"
2759,2,"[""verify_path_ret"", ""verify_path_arg_ret""]","[""verify_path_arg_ret""]"
2760,2,"[""check_to_create_ret"", null]","[""check_to_create_arg_ret""]"
388,1,"[""strcmp_ret""]","[""check_preimage_arg_ret"", null, ""strcmp_arg_ret"", ""check_preimage_arg_ret"", null]"
389,1,"[""strcmp_ret""]","[""check_preimage_arg_ret"", null, ""strcmp_arg_ret"", ""check_preimage_arg_ret"", null, ""strcmp_arg_ret""]"
390,1,"[""path_is_beyond_symlink_ret"", ""check_unsafe_path_arg_ret"", null]","[""check_unsafe_path_arg_ret"", ""strcmp_arg_ret""]"
391,1,"[""apply_data_ret""]","[""char""]"
392,1,"[""preimage_oid_in_gitlink_patch_ret""]","[""make_cache_entry_arg""]"
393,1,"[""get_current_oid_ret""]","[""make_cache_entry_arg""]"
394,1,"[""S_ISGITLINK_ret""]","[""make_cache_entry_arg""]"
2761,2,"[""make_cache_entry_ret""]","[""make_cache_entry_arg_ret""]"
2762,2,"[""add_index_entry_ret""]","[""make_cache_entry_arg_ret""]"
395,1,"[""write_locked_index_ret""]","[""get_current_oid_arg_ret"", null]"
396,1,"["" struct patch"", null]",[]
397,1,"["" struct patch"", null]","["" struct patch"", null, "" struct patch"", null]"
398,1,"[""unsigned int""]","[""char"", ""unsigned int"", ""char""]"
399,1,"[""unsigned int""]","[""char"", ""char""]"
400,1,"[""int""]","["" struct patch"", null, "" struct patch"", null, "" struct patch"", null]"
401,1,"[""int""]","["" struct patch"", null, "" struct patch"", null]"
402,1,"[""memcmp_arg_ret"", ""show_mode_change_arg"", null]","[""int_ret"", ""char"", ""show_mode_change_arg"", null, ""int_arg_ret"", ""show_mode_change_arg"", null]"
403,1,"[""memcmp_arg_ret"", ""show_mode_change_arg"", null]","[""char"", ""show_mode_change_arg"", null, ""show_mode_change_arg"", null, ""show_mode_change_arg"", null]"
404,1,"[""show_rename_copy_arg_ret"", null]","[""show_rename_copy_arg_ret"", null, ""show_rename_copy_arg_ret"", null]"
405,1,"[""remove_file_from_cache_ret""]","["" struct patch"", null]"
406,1,"[""skip_prefix_ret"", ""get_oid_hex_ret""]","[""memcpy_arg_ret""]"
2763,2,"[""write_sha1_file_ret""]","[""error_errno_arg_ret""]"
407,1,"[""add_cache_entry_ret""]","[""error_errno_arg_ret""]"
408,1,"[""add_cache_entry_ret""]","["" struct patch"", null]"
409,1,"[""say_patch_name_arg_ret"", null]",[]
410,1,"[""ARRAY_SIZE_ret"", ""strlen_ret""]","[""ARRAY_SIZE_ret"", ""say_patch_name_arg_ret"", null]"
411,1,"[""ARRAY_SIZE_ret"", ""strlen_ret""]","[""fopen_ret"", ""say_patch_name_arg_ret"", null, ""say_patch_name_arg_ret"", null]"
2764,2,"["" struct apply_state"", null, null]","[null, ""ARRAY_SIZE_ret""]"
412,1,"["" struct apply_state"", null, null]","[""fopen_ret"", "" struct fragment"", null, "" struct fragment"", ""say_patch_name_arg_ret""]"
413,1,"[""write_out_one_reject_arg_ret"", null, null]","[null, "" struct string_list_item"", null]"
414,1,"[""check_patch_list_arg"", ""int""]",[]
415,1,"[""read_apply_cache_ret"", ""read_apply_cache_arg_ret"", null]",[]
2765,2,"[""open_ret""]","[""strerror_ret"", ""open_arg_ret""]"
416,1,"[""apply_patch_arg_ret"", null, ""apply_patch_arg_ret"", null, ""apply_patch_arg_ret"", null]","[""Q__ret"", ""int""]"
417,1,"[""apply_patch_arg_ret"", null, null]","[""Q__ret"", ""apply_patch_arg_ret"", null]"
418,1,"[""apply_patch_arg_ret"", null, ""apply_patch_arg_ret"", null]","[""Q__ret"", ""apply_patch_arg_ret"", null]"
419,1,"[""apply_patch_arg_ret"", null]","[""Q__ret"", ""apply_patch_arg_ret"", null]"
3241,20,"[""write_locked_index_ret""]",[]
420,1,"[""xmulti_remove_handle_arg"", null]",[null]
421,1,"[""curl_multi_info_read_ret"", null, null]","[null, null, ""curl_multi_info_read_ret"", null]"
422,1,"[""git_config_ssize_t_ret""]",[null]
423,1,"[""ARRAY_SIZE_ret"", ""int""]","[""var_override_arg_ret""]"
2766,2,"[""curl_easy_init_ret""]",[]
424,1,"[""ARRAY_SIZE_ret"", ""int""]",[null]
425,1,"[""ARRAY_SIZE_ret"", ""int""]","[""getenv_ret""]"
426,1,"[""ARRAY_SIZE_ret"", ""int""]",[]
427,1,"[""credential_from_url_arg_ret"", null]","[""var_override_arg_ret""]"
2767,2,"[""curl_global_init_ret"", null]",[]
428,1,"[""curl_multi_init_ret""]",[]
429,1,"[""curl_multi_add_handle_ret"", null, ""curl_multi_add_handle_ret"", null]","[""curl_multi_strerror_ret""]"
430,1,"[""skip_prefix_ret""]","[""skip_prefix_arg_ret"", ""strbuf_reset_arg"", null]"
431,1,"[""strip_suffix_mem_ret""]","[""skip_prefix_arg_ret"", "" struct strbuf"", null]"
