patch_file,old_file,new_file,patch_hunk_file,old_hunk_file,new_hunk_file,old_hunk_loc,new_hunk_loc,old_loc,new_loc,old_log,new_log,action_type,old_log_file,new_log_file,edit_words,edit_feature,old_check,old_variable,new_check,new_variable,ddg_codes,ddg_locs,cluster
redis-2.6.17_diff_redis-2.8.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.6.17/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.0/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_25.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_25.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_25.cpp,-971,222,-1,1296,,"sds line = sdscatprintf(sdsempty(),""%s %s"",option,
        value ? ""yes"" : ""no"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_log_20.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_log_20.cpp,"[[], ['sds', 'line', 'sdscatprintf', 'sdsempty', '%s', '%s', 'option', 'value', 'yes', 'no']]",[-15569892376898165995],[],[],[],"[""sdsempty_ret"", ""rewriteConfigRewriteLine_arg_1""]",set([]),set([]),516
redis-2.6.17_diff_redis-2.8.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.6.17/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.0/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_25.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_25.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_25.cpp,-971,250,-1,1324,,"sds line = sdscatprintf(sdsempty(),""%s %lld"",option,value);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_log_21.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_log_21.cpp,"[[], ['sds', 'line', 'sdscatprintf', 'sdsempty', '%s', '%lld', 'option', 'value']]",[-2318259753550688379],[],[],[],"[""sdsempty_ret"", ""rewriteConfigRewriteLine_arg_1""]",set([]),set([]),516
redis-2.6.17_diff_redis-2.8.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.6.17/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.0/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_25.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_25.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_25.cpp,-971,258,-1,1332,,"sds line = sdscatprintf(sdsempty(),""%s %o"",option,value);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_log_22.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_log_22.cpp,"[[], ['sds', 'line', 'sdscatprintf', 'sdsempty', '%s', '%o', 'option', 'value']]",[-8458463964402354888],[],[],[],"[""sdsempty_ret"", ""rewriteConfigRewriteLine_arg_1""]",set([]),set([]),516
redis-2.6.17_diff_redis-2.8.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.6.17/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.0/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_25.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_25.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_25.cpp,-971,285,-1,1359,,"line = sdscatprintf(sdsempty(),""%s %s"",option,matching_name);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_log_23.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_log_23.cpp,"[[], ['line', 'sdscatprintf', 'sdsempty', '%s', '%s', 'option', 'matching_name']]",[5680555252927741611],[],[],[],"[""sdsempty_ret"", ""rewriteConfigRewriteLine_arg_1""]",set([]),set([]),516
redis-2.6.17_diff_redis-2.8.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.6.17/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.0/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_25.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_25.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_25.cpp,-971,302,-1,1376,,"line = sdscatprintf(sdsempty(),""%s %s"",option,name);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_log_24.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_log_24.cpp,"[[], ['line', 'sdscatprintf', 'sdsempty', '%s', '%s', 'option', 'name']]",[-4290650337752798460],[],[],[],"[""sdsempty_ret"", ""rewriteConfigRewriteLine_arg_1""]",set([]),set([]),516
redis-2.6.17_diff_redis-2.8.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.6.17/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.0/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_25.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_25.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_25.cpp,-971,315,-1,1389,,"line = sdscatprintf(sdsempty(),""save %ld %d"",
            server.saveparams[j].seconds, server.saveparams[j].changes);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_log_25.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_log_25.cpp,"[[], ['line', 'sdscatprintf', 'sdsempty', 'save', '%ld', '%d', 'server', 'saveparams[j]', 'seconds', 'server', 'saveparams[j]', 'changes']]",[-15080584546660585682],[],[],"[""sdscatprintf_arg_2""]","[""sdsempty_ret""]",set([]),set([]),375
redis-2.6.17_diff_redis-2.8.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.6.17/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.0/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_25.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_25.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_25.cpp,-971,337,-1,1411,,"line = sdscatprintf(sdsempty(),""%s %s %d"", option,
        server.masterhost, server.masterport);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_log_26.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_log_26.cpp,"[[], ['line', 'sdscatprintf', 'sdsempty', '%s', '%s', '%d', 'option', 'server', 'masterhost', 'server', 'masterport']]",[6935948357294235889],[],[],"[""sdscatprintf_arg_3""]","[""sdsempty_ret"", ""rewriteConfigRewriteLine_arg_1""]",set([]),set([]),14
redis-2.6.17_diff_redis-2.8.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.6.17/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.0/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_25.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_25.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_25.cpp,-971,348,-1,1422,,"line = sdscatprintf(sdsempty(),""%s %s"", option,
        (server.aof_state == REDIS_AOF_OFF) ? ""no"" : ""yes"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_log_27.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_log_27.cpp,"[[], ['line', 'sdscatprintf', 'sdsempty', '%s', '%s', 'option', 'server', 'aof_state', 'REDIS_AOF_OFF', 'no', 'yes']]",[-6882736362967803179],[],[],[],"[""sdsempty_ret"", ""rewriteConfigRewriteLine_arg_1""]",set([]),set([]),516
redis-2.6.17_diff_redis-2.8.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.6.17/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.0/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_25.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_25.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_25.cpp,-971,387,-1,1461,,"line = sdscatprintf(sdsempty(),""%s %s %s %s %ld"",
                option, getClientLimitClassName(j), hard, soft,
                (long) server.client_obuf_limits[j].soft_limit_seconds);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_log_28.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_log_28.cpp,"[[], ['line', 'sdscatprintf', 'sdsempty', '%s', '%s', '%s', '%s', '%ld', 'option', 'getClientLimitClassName', 'j', 'hard', 'soft', 'long', 'server', 'client_obuf_limits[j]', 'soft_limit_seconds']]",[-3455936167560440074],[],[],"[""getClientLimitClassName_arg_0""]","[""sdsempty_ret"", ""sdscatprintf_arg_2_ret"", ""getClientLimitClassName_ret""]",set([]),set([]),376
redis-2.6.17_diff_redis-2.8.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.6.17/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.0/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_25.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_25.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_25.cpp,-971,545,-1,1619,,"rewriteConfigYesNoOption(state,""daemonize"",server.daemonize,0);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_log_29.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_log_29.cpp,"[[], ['rewriteConfigYesNoOption', 'state', 'daemonize', 'server', 'daemonize', '0']]",[-11133093315066701663],[],[],"[""rewriteConfigReadOldFile_ret""]","[""rewriteConfigReadOldFile_ret""]",set([]),set([]),15
redis-2.6.17_diff_redis-2.8.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.6.17/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.0/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_25.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_25.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_25.cpp,-971,560,-1,1634,,"rewriteConfigYesNoOption(state,""syslog-enabled"",server.syslog_enabled,REDIS_DEFAULT_SYSLOG_ENABLED);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_log_30.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_log_30.cpp,"[[], ['rewriteConfigYesNoOption', 'state', 'syslog', 'enabled', 'server', 'syslog_enabled', 'REDIS_DEFAULT_SYSLOG_ENABLED']]",[2724424405388156149],[],[],"[""rewriteConfigReadOldFile_ret""]","[""rewriteConfigStringOption_arg_0_ret""]",set([]),set([]),506
redis-2.6.17_diff_redis-2.8.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.6.17/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.0/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_25.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_25.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_25.cpp,-971,565,-1,1639,,"rewriteConfigYesNoOption(state,""stop-writes-on-bgsave-error"",server.stop_writes_on_bgsave_err,REDIS_DEFAULT_STOP_WRITES_ON_BGSAVE_ERROR);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_log_31.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_log_31.cpp,"[[], ['rewriteConfigYesNoOption', 'state', 'stop', 'writes', 'on', 'bgsave', 'error', 'server', 'stop_writes_on_bgsave_err', 'REDIS_DEFAULT_STOP_WRITES_ON_BGSAVE_ERROR']]",[-285827958961040779],[],[],"[""rewriteConfigReadOldFile_ret""]","[""rewriteConfigNumericalOption_arg_0_ret""]",set([]),set([]),517
redis-2.6.17_diff_redis-2.8.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.6.17/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.0/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_25.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_25.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_25.cpp,-971,566,-1,1640,,"rewriteConfigYesNoOption(state,""rdbcompression"",server.rdb_compression,REDIS_DEFAULT_RDB_COMPRESSION);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_log_32.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_log_32.cpp,"[[], ['rewriteConfigYesNoOption', 'state', 'rdbcompression', 'server', 'rdb_compression', 'REDIS_DEFAULT_RDB_COMPRESSION']]",[-18315672811843377790],[],[],"[""rewriteConfigReadOldFile_ret""]","[""rewriteConfigYesNoOption_arg_0_ret""]",set([]),set([]),520
redis-2.6.17_diff_redis-2.8.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.6.17/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.0/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_25.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_25.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_25.cpp,-971,567,-1,1641,,"rewriteConfigYesNoOption(state,""rdbchecksum"",server.rdb_checksum,REDIS_DEFAULT_RDB_CHECKSUM);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_log_33.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_log_33.cpp,"[[], ['rewriteConfigYesNoOption', 'state', 'rdbchecksum', 'server', 'rdb_checksum', 'REDIS_DEFAULT_RDB_CHECKSUM']]",[5156323720642187532],[],[],"[""rewriteConfigReadOldFile_ret""]","[""rewriteConfigYesNoOption_arg_0_ret""]",set([]),set([]),520
redis-2.6.17_diff_redis-2.8.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.6.17/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.0/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_25.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_25.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_25.cpp,-971,572,-1,1646,,"rewriteConfigYesNoOption(state,""slave-serve-stale-data"",server.repl_serve_stale_data,REDIS_DEFAULT_SLAVE_SERVE_STALE_DATA);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_log_34.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_log_34.cpp,"[[], ['rewriteConfigYesNoOption', 'state', 'slave', 'serve', 'stale', 'data', 'server', 'repl_serve_stale_data', 'REDIS_DEFAULT_SLAVE_SERVE_STALE_DATA']]",[-16194423822853446731],[],[],"[""rewriteConfigReadOldFile_ret""]","[""rewriteConfigStringOption_arg_0_ret""]",set([]),set([]),506
redis-2.6.17_diff_redis-2.8.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.6.17/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.0/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_25.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_25.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_25.cpp,-971,573,-1,1647,,"rewriteConfigYesNoOption(state,""slave-read-only"",server.repl_slave_ro,REDIS_DEFAULT_SLAVE_READ_ONLY);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_log_35.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_log_35.cpp,"[[], ['rewriteConfigYesNoOption', 'state', 'slave', 'read', 'only', 'server', 'repl_slave_ro', 'REDIS_DEFAULT_SLAVE_READ_ONLY']]",[-20047559800842888932],[],[],"[""rewriteConfigReadOldFile_ret""]","[""rewriteConfigYesNoOption_arg_0_ret""]",set([]),set([]),520
redis-2.6.17_diff_redis-2.8.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.6.17/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.0/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_25.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_25.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_25.cpp,-971,578,-1,1652,,"rewriteConfigYesNoOption(state,""repl-disable-tcp-nodelay"",server.repl_disable_tcp_nodelay,REDIS_DEFAULT_REPL_DISABLE_TCP_NODELAY);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_log_36.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_log_36.cpp,"[[], ['rewriteConfigYesNoOption', 'state', 'repl', 'disable', 'tcp', 'nodelay', 'server', 'repl_disable_tcp_nodelay', 'REDIS_DEFAULT_REPL_DISABLE_TCP_NODELAY']]",[-2256679874514207823],[],[],"[""rewriteConfigReadOldFile_ret""]","[""rewriteConfigBytesOption_arg_0_ret""]",set([]),set([]),377
redis-2.6.17_diff_redis-2.8.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.6.17/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.0/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_25.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_25.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_25.cpp,-971,598,-1,1672,,"rewriteConfigYesNoOption(state,""no-appendfsync-on-rewrite"",server.aof_no_fsync_on_rewrite,REDIS_DEFAULT_AOF_NO_FSYNC_ON_REWRITE);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_log_37.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_log_37.cpp,"[[], ['rewriteConfigYesNoOption', 'state', 'no', 'appendfsync', 'on', 'rewrite', 'server', 'aof_no_fsync_on_rewrite', 'REDIS_DEFAULT_AOF_NO_FSYNC_ON_REWRITE']]",[15214050568601946065],[],[],"[""rewriteConfigReadOldFile_ret""]","[""rewriteConfigEnumOption_arg_0_ret""]",set([]),set([]),484
redis-2.6.17_diff_redis-2.8.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.6.17/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.0/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_25.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_25.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_25.cpp,-971,612,-1,1686,,"rewriteConfigYesNoOption(state,""activerehashing"",server.activerehashing,REDIS_DEFAULT_ACTIVE_REHASHING);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_log_38.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_log_38.cpp,"[[], ['rewriteConfigYesNoOption', 'state', 'activerehashing', 'server', 'activerehashing', 'REDIS_DEFAULT_ACTIVE_REHASHING']]",[-3209111578816461636],[],[],"[""rewriteConfigReadOldFile_ret""]","[""rewriteConfigNumericalOption_arg_0_ret""]",set([]),set([]),517
redis-2.6.17_diff_redis-2.8.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.6.17/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.0/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_25.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_25.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_25.cpp,-971,615,-1,1689,,"rewriteConfigYesNoOption(state,""aof-rewrite-incremental-fsync"",server.aof_rewrite_incremental_fsync,REDIS_DEFAULT_AOF_REWRITE_INCREMENTAL_FSYNC);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_log_39.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_log_39.cpp,"[[], ['rewriteConfigYesNoOption', 'state', 'aof', 'rewrite', 'incremental', 'fsync', 'server', 'aof_rewrite_incremental_fsync', 'REDIS_DEFAULT_AOF_REWRITE_INCREMENTAL_FSYNC']]",[3484885799788624905],[],[],"[""rewriteConfigReadOldFile_ret""]","[""rewriteConfigNumericalOption_arg_0_ret""]",set([]),set([]),517
redis-2.6.17_diff_redis-2.8.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.6.17/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.0/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_26.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_26.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_26.cpp,7,9,999,1733,"addReplyError(c,
            ""CONFIG subcommand must be one of GET, SET, RESETSTAT"");","addReplyError(c,""The server is running without a config file"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_log_40.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_log_40.cpp,"[['CONFIG', 'subcommand', 'must', 'be', 'one', 'of', 'GET', 'SET', 'RESETSTAT'], ['The', 'server', 'is', 'running', 'without', 'a', 'config', 'file']]",[-9732101067110334525],"[""strcasecmp_ret"", ""strcasecmp_arg_0_ret"", ""strcasecmp_arg_0_ret"", ""configGetCommand_arg_0_ret""]","[""addReply_arg_0_ret""]","[""strcasecmp_arg_0_ret""]","[""addReply_arg_0_ret""]",set([]),set([]),16
redis-2.6.17_diff_redis-2.8.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.6.17/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-2.8.0/src/config.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_26.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_26.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_26.cpp,-993,13,-1,1737,,"addReplyErrorFormat(c,""Rewriting config file: %s"", strerror(errno));",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_log_41.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_log_41.cpp,"[[], ['addReplyErrorFormat', 'c', 'Rewriting', 'config', 'file', '%s', 'strerror', 'errno']]",[4869461079137861617],[],[],"[""rewriteConfig_ret""]","[""addReplyError_arg_0_ret"", ""strerror_ret""]",set([]),set([]),17
