patch_file,old_file,new_file,patch_hunk_file,old_hunk_file,new_hunk_file,old_hunk_loc,new_hunk_loc,old_loc,new_loc,old_log,new_log,action_type,old_log_file,new_log_file,function,function_loc,edit_words,edit_feature,check,variable,ddg_codes,ddg_locs
git-2.0.5_diff_git-2.1.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.0.5/builtin/blame.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.1.0/builtin/blame.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_64.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_64.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_64.cpp,-173,21,-1,227,,"die(""internal error in blame::origin_decref"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_23.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_23.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_23.cpp,18,"[[], [u'die', u'internal', u'error', u'in', u'blame', u'origin_decref']]",[3277600847522880181],"[""_arg_ret"", ""_arg_ret"", null]",[],set([]),set([])
git-2.0.5_diff_git-2.1.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.0.5/builtin/blame.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.1.0/builtin/blame.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_65.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_65.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_65.cpp,66,-741,682,-1,"printf(""L %8d l %8d n %8d\n"",
				       lno, ent->lno, ent->num_lines);",,7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_24.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_24.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_24.cpp,57,"[[u'printf', u'L', u'%8d', u'l', u'%8d', u'n', u'%8d\\n', u'lno', u'ent', u'lno', u'ent', u'num_lines'], []]",[-20497439410778969963],[null],"[null, "" struct blame_entry"", ""_arg"", "" struct blame_entry"", null]",set([]),set([])
git-2.0.5_diff_git-2.1.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.0.5/builtin/blame.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.1.0/builtin/blame.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_65.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_65.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_65.cpp,70,-741,686,-1,"die(""oops"");",,7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_25.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_25.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_25.cpp,61,"[[u'die', u'oops'], []]",[1936985164076898722],[null],[],set([]),set([])
git-2.0.5_diff_git-2.1.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.0.5/builtin/blame.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.1.0/builtin/blame.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_66.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_66.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_66.cpp,-699,142,-1,943,,"die(""internal error in blame::blame_chunk_cb"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_26.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_26.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_26.cpp,5,"[[], [u'die', u'internal', u'error', u'in', u'blame', u'blame_chunk_cb']]",[-14453168386529522163],"[""_arg"", ""_arg"", null, null]",[],set([]),set([])
git-2.0.5_diff_git-2.1.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.0.5/builtin/blame.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.1.0/builtin/blame.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_69.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_69.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_69.cpp,6,6,1611,1870,"printf(""%s%c%d %d %d\n"",
	       hex,
	       ent->guilty ? ' ' : '*', /* purely for debugging */
	       ent->s_lno + 1,
	       ent->lno + 1,
	       ent->num_lines);","printf(""%s %d %d %d\n"",
	       hex,
	       ent->s_lno + 1,
	       ent->lno + 1,
	       ent->num_lines);",3,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_27.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_27.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_27.cpp,10,"[[u'%s%c%d', u'guilty', u'*', u'/*', u'purely', u'for', u'debugging', u'*/', u'ent'], [u'%s', u'%d']]",[18037219597044805935],[],"[""_arg"", "" struct blame_entry"", null, "" struct blame_entry"", null, "" struct blame_entry"", null, "" struct blame_entry"", null]",set([]),set([])
git-2.0.5_diff_git-2.1.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.0.5/builtin/clone.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.1.0/builtin/clone.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_83.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_83.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_83.cpp,-699,8,-1,706,,"die(""BUG: remote HEAD points at non-head?"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_28.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_28.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_28.cpp,19,"[[], [u'die', u'BUG', u'remote', u'HEAD', u'points', u'at', u'non', u'head']]",[20134615945078817784],"[""skip_prefix_ret""]",[],set([]),set([])
git-2.0.5_diff_git-2.1.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.0.5/builtin/clone.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.1.0/builtin/clone.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_84.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_84.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_84.cpp,9,-796,801,-1,"warning(_(""--depth is ignored in local clones; use file:// instead.""));",,7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_29.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_29.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_29.cpp,66,"[[u'warning', u'_', u'depth', u'is', u'ignored', u'in', u'local', u'clones', u'use', u'file', u'//', u'instead'], []]",[6922894776843853334],"[""_arg""]","[""__ret""]",set([]),set([])
git-2.0.5_diff_git-2.1.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.0.5/builtin/clone.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.1.0/builtin/clone.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_84.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_84.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_84.cpp,12,-796,804,-1,"warning(_(""source repository is shallow, ignoring --local""));",,7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_30.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_30.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_30.cpp,69,"[[u'warning', u'_', u'source', u'repository', u'is', u'shallow', u'ignoring', u'local'], []]",[-6357178603013398888],[null],"[""__ret""]",set([]),set([])
git-2.0.5_diff_git-2.1.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.0.5/builtin/clone.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.1.0/builtin/clone.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_84.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_84.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_84.cpp,17,-796,809,-1,"warning(_(""--local is ignored""));",,7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_31.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_31.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_31.cpp,74,"[[u'warning', u'_', u'local', u'is', u'ignored'], []]",[12069847337483135816],"[null, """"]","[""__ret""]",set([]),set([])
git-2.0.5_diff_git-2.1.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.0.5/builtin/clone.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.1.0/builtin/clone.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_85.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_85.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_85.cpp,-897,10,-1,897,,"warning(_(""--depth is ignored in local clones; use file:// instead.""));",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_32.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_32.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_32.cpp,159,"[[], [u'warning', u'_', u'depth', u'is', u'ignored', u'in', u'local', u'clones', u'use', u'file', u'//', u'instead']]",[-6922894776843853334],"[""_arg""]","[""__ret""]",set([]),set([])
git-2.0.5_diff_git-2.1.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.0.5/builtin/clone.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.1.0/builtin/clone.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_85.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_85.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_85.cpp,-897,13,-1,900,,"warning(_(""source repository is shallow, ignoring --local""));",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_33.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_33.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_33.cpp,162,"[[], [u'warning', u'_', u'source', u'repository', u'is', u'shallow', u'ignoring', u'local']]",[6357178603013398888],[null],"[""__ret""]",set([]),set([])
git-2.0.5_diff_git-2.1.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.0.5/builtin/clone.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.1.0/builtin/clone.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_85.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_85.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_85.cpp,-897,18,-1,905,,"warning(_(""--local is ignored""));",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_34.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_34.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_34.cpp,167,"[[], [u'warning', u'_', u'local', u'is', u'ignored']]",[-12069847337483135816],"[null, ""_arg""]","[""__ret""]",set([]),set([])
git-2.0.5_diff_git-2.1.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.0.5/builtin/commit.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.1.0/builtin/commit.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_90.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_90.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_90.cpp,21,25,591,608,"die(_(""Malformed ident string: '%s'""), string);","die(_(""Malformed ident string: '%s'""), buf->buf);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_35.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_35.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_35.cpp,4,"[[u'string'], [u'buf', u'buf']]",[9821967316067612275],"[""_ret"", ""_ret""]","[""__ret"", ""_arg_ret""]",set([]),set([])
git-2.0.5_diff_git-2.1.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.0.5/builtin/commit.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.1.0/builtin/commit.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_90.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_90.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_90.cpp,-571,8,-1,591,,"die(_(""invalid date format: %s""), force_date);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_36.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_36.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_36.cpp,51,"[[], [u'die', u'_', u'invalid', u'date', u'format', u'%s', u'force_date']]",[-8393614276324138612],"[""parse_force_date_ret""]","[""__ret"", null]",set([]),set([])
git-2.0.5_diff_git-2.1.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.0.5/builtin/commit.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.1.0/builtin/commit.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_90.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_90.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_90.cpp,-571,58,-1,641,,"die(_(""unable to select a comment character that is not used\n""
		      ""in the current commit message""));",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_37.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_37.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_37.cpp,25,"[[], [u'die', u'_', u'unable', u'to', u'select', u'a', u'comment', u'character', u'that', u'is', u'not', u'used\\n', u'in', u'the', u'current', u'commit', u'message']]",[26056190507768618053],[null],"[""__ret""]",set([]),set([])
git-2.0.5_diff_git-2.1.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.0.5/builtin/commit.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.1.0/builtin/commit.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_92.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_92.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_92.cpp,9,10,799,853,"status_printf_ln(s, GIT_COLOR_NORMAL,
				_(""%s""
				""Author:    %s""),
				ident_shown++ ? """" : ""\n"",
				author_ident->buf);","status_printf_ln(s, GIT_COLOR_NORMAL,
				_(""%s""
				""Author:    %.*s <%.*s>""),
				ident_shown++ ? """" : ""\n"",
				(int)(ai.name_end - ai.name_begin), ai.name_begin,
				(int)(ai.mail_end - ai.mail_begin), ai.mail_begin);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_38.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_38.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_38.cpp,203,"[[u'%s', u'author_ident', u'buf'], [u'%', u'*s', u'%', u'*s', u'int', u'ai', u'name_end', u'ai', u'name_begin', u'ai', u'name_begin', u'int', u'ai', u'mail_end', u'ai', u'mail_begin', u'ai', u'mail_begin']]",[-43437551940403344236],"[""strcmp_ret""]","[""__ret"", ""_arg"", ""_arg"", null, null, null]",set([]),set([])
git-2.0.5_diff_git-2.1.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.0.5/builtin/commit.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.1.0/builtin/commit.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_92.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_92.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_92.cpp,16,18,806,861,"status_printf_ln(s, GIT_COLOR_NORMAL,
				_(""%s""
				""Committer: %s""),
				ident_shown++ ? """" : ""\n"",
				committer_ident.buf);","status_printf_ln(s, GIT_COLOR_NORMAL,
				_(""%s""
				""Date:      %s""),
				ident_shown++ ? """" : ""\n"",
				show_ident_date(&ai, DATE_NORMAL));",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_39.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_39.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_39.cpp,210,"[[u'Committer', u'committer_ident', u'buf'], [u'Date', u'show_ident_date', u'&ai', u'DATE_NORMAL']]",[-40177245368200538497],"[""committer_ident_sufficiently_given_ret""]","[""__ret"", ""_arg"", ""_arg"", null, ""_arg_ret"", null]",set([]),set([])
git-2.0.5_diff_git-2.1.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.0.5/builtin/commit.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.1.0/builtin/commit.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_92.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_92.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_92.cpp,23,33,813,876,"status_printf_ln(s, GIT_COLOR_NORMAL, """");","status_printf_ln(s, GIT_COLOR_NORMAL, ""%s"", """");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_40.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_40.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_40.cpp,217,"[[], [u'%s']]",[4736028453042782],[null],"[""_arg"", null]",set([]),set([])
git-2.0.5_diff_git-2.1.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.0.5/builtin/commit.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.1.0/builtin/commit.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_92.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_92.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_92.cpp,-791,25,-1,868,,"status_printf_ln(s, GIT_COLOR_NORMAL,
				_(""%s""
				""Committer: %.*s <%.*s>""),
				ident_shown++ ? """" : ""\n"",
				(int)(ci.name_end - ci.name_begin), ci.name_begin,
				(int)(ci.mail_end - ci.mail_begin), ci.mail_begin);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_41.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_41.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_41.cpp,222,"[[], [u'status_printf_ln', u's', u'GIT_COLOR_NORMAL', u'_', u'%s', u'Committer', u'%', u'*s', u'%', u'*s', u'ident_shown', u'\\n', u'int', u'ci', u'name_end', u'ci', u'name_begin', u'ci', u'name_begin', u'int', u'ci', u'mail_end', u'ci', u'mail_begin', u'ci', u'mail_begin']]",[-33517568932955998743],"[""committer_ident_sufficiently_given_ret""]","[""__ret"", ""int_ret"", ""int_ret"", ""_arg"", ""_arg"", null, ""_arg_ret"", null, ""_arg_ret"", null]",set([]),set([])
git-2.0.5_diff_git-2.1.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.0.5/builtin/fast-export.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.1.0/builtin/fast-export.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_patch_hunk_96.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_hunk_96.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_hunk_96.cpp,-661,14,-1,686,,"printf(""reset %s\nfrom %s\n\n"",
				refspec->dst, sha1_to_hex(null_sha1));",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_old_log_42.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_new_log_42.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_42.cpp,8,"[[], [u'printf', u'reset', u'%s\\nfrom', u'%s\\n\\n', u'refspec', u'dst', u'sha1_to_hex', u'null_sha1']]",[9312501435185852694],[],"[""sha1_to_hex_ret"", null, null]",set([]),set([])
