patch_file,old_file,new_file,patch_hunk_file,old_hunk_file,new_hunk_file,old_hunk_loc,new_hunk_loc,old_loc,new_loc,old_log,new_log,action_type,old_log_file,new_log_file,function,function_loc,edit_types,edit_words,edit_feature,check,variable,ddg_codes,ddg_locs
collectd-4.3.3_diff_collectd-4.3.4,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.3.3/src/liboconfig/scanner.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.3.4/src/liboconfig/scanner.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_patch_hunk_189.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_hunk_189.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_hunk_189.cpp,-1623,7,-1,1665,,"YY_FATAL_ERROR( ""out of dynamic memory in yyensure_buffer_stack()"" );",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_log_166.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_log_166.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_166.cpp,35,"[""addLog""]","[[], [""YY_FATAL_ERROR"", ""out"", ""of"", ""dynamic"", ""memory"", ""in"", ""yyensure_buffer_stack""]]",[16979707322664298623],"[""memset_arg""]",[],set([]),set([10])
collectd-4.3.3_diff_collectd-4.3.4,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.3.3/src/plugin.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.3.4/src/plugin.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_patch_hunk_190.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_hunk_190.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_hunk_190.cpp,7,7,149,149,"fprintf (stderr, ""lt_dlopen failed: %s\n"", error);","fprintf (stderr, ""lt_dlopen (%s) failed: %s\n"", file, error);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_log_167.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_log_167.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_167.cpp,15,"[""updateContent"", ""addVariable""]","[[], [""%s"", ""file""]]",[-504795354898740748],"[""lt_dlopen_ret"", ""lt_dlopen_ret"", null]","[null, ""ERROR_arg_ret""]",set([]),set([])
collectd-4.3.4_diff_collectd-4.4.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.3.4/src/collectd-nagios.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.4.0/src/collectd-nagios.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_patch_hunk_194.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_hunk_194.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_hunk_194.cpp,-169,18,-1,186,,"fprintf (stderr, ""fdopen failed: %s\n"",
				strerror (errno));",10,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_log_169.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_log_169.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_169.cpp,48,"[""addLog""]","[[], [""fprintf"", ""stderr"", ""fdopen"", ""failed"", ""%s\\n"", ""strerror"", ""errno""]]",[2657833622063153835],"[""fdopen_ret"", null]","[""strerror_ret"", null]",set([]),set([15])
collectd-4.3.4_diff_collectd-4.4.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.3.4/src/liboconfig/scanner.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.4.0/src/liboconfig/scanner.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_patch_hunk_196.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_hunk_196.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_hunk_196.cpp,11,-1181,1217,-1,"YY_FATAL_ERROR( ""out of dynamic memory in yy_get_next_buffer()"" );",,9,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_log_170.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_log_170.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_170.cpp,120,"[""removeLog""]","[[""YY_FATAL_ERROR"", ""out"", ""of"", ""dynamic"", ""memory"", ""in"", ""yy_get_next_buffer""], []]",[-24360157688648809926],"[null, null]",[],set([]),set([])
collectd-4.3.4_diff_collectd-4.4.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.3.4/src/liboconfig/scanner.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.4.0/src/liboconfig/scanner.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_patch_hunk_197.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_hunk_197.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_hunk_197.cpp,7,-1605,1645,-1,"YY_FATAL_ERROR( ""out of dynamic memory in yyensure_buffer_stack()"" );",,9,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_log_171.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_log_171.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_171.cpp,15,"[""removeLog""]","[[""YY_FATAL_ERROR"", ""out"", ""of"", ""dynamic"", ""memory"", ""in"", ""yyensure_buffer_stack""], []]",[-16979707322664298623],"[""memset_arg""]",[],set([]),set([9])
collectd-4.3.4_diff_collectd-4.4.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.3.4/src/liboconfig/scanner.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.4.0/src/liboconfig/scanner.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_patch_hunk_198.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_hunk_198.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_hunk_198.cpp,7,-1623,1665,-1,"YY_FATAL_ERROR( ""out of dynamic memory in yyensure_buffer_stack()"" );",,9,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_log_172.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_log_172.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_172.cpp,35,"[""removeLog""]","[[""YY_FATAL_ERROR"", ""out"", ""of"", ""dynamic"", ""memory"", ""in"", ""yyensure_buffer_stack""], []]",[-16979707322664298623],"[""memset_arg""]",[],set([]),set([10])
collectd-4.3.4_diff_collectd-4.4.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.3.4/src/plugin.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.4.0/src/plugin.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_patch_hunk_199.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_hunk_199.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_hunk_199.cpp,7,7,149,151,"fprintf (stderr, ""lt_dlopen (%s) failed: %s\n"", file, error);","fprintf (stderr, ""lt_dlopen failed: %s\n"", error);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_log_173.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_log_173.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_173.cpp,15,"[""removeVariable"", ""updateContent""]","[[""%s"", ""file""], []]",[504795354898740748],"[""lt_dlopen_ret"", ""lt_dlopen_ret"", null]","[null, ""ERROR_arg_ret"", ""ERROR_arg_ret""]",set([]),set([])
collectd-4.3.4_diff_collectd-4.4.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.3.4/src/unixsock.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.4.0/src/unixsock.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_patch_hunk_201.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_hunk_201.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_hunk_201.cpp,21,-152,437,-1,"fprintf (fh, ""-1 Wrong number of fields: Got %i, expected 2.\n"",
				fields_num);",,10,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_log_174.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_log_174.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_174.cpp,15,"[""removeLog""]","[[""fprintf"", ""fh"", ""1"", ""Wrong"", ""number"", ""of"", ""fields"", ""Got"", ""%i"", ""expected"", ""2"", ""\\n"", ""fields_num""], []]",[-4867053012653187773],"[""DEBUG_arg""]","[""fflush_arg"", ""int""]",set([]),set([20])
collectd-4.3.4_diff_collectd-4.4.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.3.4/src/unixsock.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.4.0/src/unixsock.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_patch_hunk_201.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_hunk_201.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_hunk_201.cpp,34,-152,450,-1,"fprintf (fh, ""-1 Cannot parse identifier.\n"");",,10,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_log_175.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_log_175.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_175.cpp,28,"[""removeLog""]","[[""fprintf"", ""fh"", ""1"", ""Cannot"", ""parse"", ""identifier"", ""\\n""], []]",[2315965906722351118],"[""parse_identifier_ret""]","[""fflush_arg_ret""]",set([]),set([28])
collectd-4.3.4_diff_collectd-4.4.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.3.4/src/unixsock.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.4.0/src/unixsock.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_patch_hunk_201.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_hunk_201.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_hunk_201.cpp,43,-152,459,-1,"fprintf (fh, ""-1 format_name failed.\n"");",,10,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_log_176.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_log_176.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_176.cpp,37,"[""removeLog""]","[[""fprintf"", ""fh"", ""1"", ""format_name"", ""failed"", ""\\n""], []]",[12894413264561192653],"[""format_name_ret""]","[""fflush_arg_ret""]",set([]),set([39])
collectd-4.3.4_diff_collectd-4.4.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.3.4/src/unixsock.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.4.0/src/unixsock.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_patch_hunk_201.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_hunk_201.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_hunk_201.cpp,55,-152,471,-1,"fprintf (fh, ""-1 No such value"");",,10,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_log_177.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_log_177.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_177.cpp,49,"[""removeLog""]","[[""fprintf"", ""fh"", ""1"", ""No"", ""such"", ""value""], []]",[14982606904455953398],"[""cache_search_ret"", null]","[""fflush_arg_ret""]",set([]),set([50])
collectd-4.3.4_diff_collectd-4.4.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.3.4/src/unixsock.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.4.0/src/unixsock.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_patch_hunk_201.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_hunk_201.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_hunk_201.cpp,60,-152,476,-1,"fprintf (fh, ""%i"", vc->values_num);",,10,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_log_178.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_log_178.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_178.cpp,54,"[""removeLog""]","[[""fprintf"", ""fh"", ""%i"", ""vc"", ""values_num""], []]",[1683103745119756852],"[""cache_search_ret"", null]","[""fflush_arg_ret"", ""cache_search_ret"", null]",set([]),set([50])
collectd-4.3.4_diff_collectd-4.4.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.3.4/src/unixsock.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.4.0/src/unixsock.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_patch_hunk_201.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_hunk_201.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_hunk_201.cpp,63,-152,479,-1,"fprintf (fh, "" %s="", vc->ds->ds[i].name);",,10,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_log_179.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_log_179.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_179.cpp,57,"[""removeLog""]","[[""fprintf"", ""fh"", ""%s"", ""vc"", ""ds"", ""ds[i]"", ""name""], []]",[16506721288652052616],"[""cache_search_ret"", null]","[""fflush_arg_ret"", ""cache_search_ret"", null, null, ""int"", null]",set([]),set([50])
collectd-4.3.4_diff_collectd-4.4.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.3.4/src/unixsock.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.4.0/src/unixsock.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_patch_hunk_201.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_hunk_201.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_hunk_201.cpp,65,-152,481,-1,"fprintf (fh, ""NaN"");",,10,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_log_180.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_log_180.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_180.cpp,59,"[""removeLog""]","[[""fprintf"", ""fh"", ""NaN""], []]",[-70019744529744664],"[""isnan_ret""]","[""fflush_arg_ret""]",set([]),set([64])
collectd-4.3.4_diff_collectd-4.4.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.3.4/src/unixsock.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.4.0/src/unixsock.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_patch_hunk_201.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_hunk_201.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_hunk_201.cpp,67,-152,483,-1,"fprintf (fh, ""%12e"", vc->gauge[i]);",,10,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_log_181.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_log_181.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_181.cpp,61,"[""removeLog""]","[[""fprintf"", ""fh"", ""%12e"", ""vc"", ""gauge[i]""], []]",[4401448308019413266],"[""isnan_ret""]","[""fflush_arg_ret"", ""cache_search_ret"", null, ""int""]",set([]),set([64])
collectd-4.3.4_diff_collectd-4.4.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.3.4/src/unixsock.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.4.0/src/unixsock.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_patch_hunk_201.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_hunk_201.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_hunk_201.cpp,92,-152,508,-1,"fprintf (fh, ""-1 Wrong number of fields: Got %i, expected 1.\n"",
				fields_num);",,9,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_log_183.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_log_183.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_183.cpp,12,"[""removeLog""]","[[""fprintf"", ""fh"", ""1"", ""Wrong"", ""number"", ""of"", ""fields"", ""Got"", ""%i"", ""expected"", ""1"", ""\\n"", ""fields_num""], []]",[-4867053012525187386],"[""DEBUG_arg""]","[""fflush_arg"", ""int""]",set([]),set([91])
collectd-4.3.4_diff_collectd-4.4.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.3.4/src/utils_cmd_putnotif.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.4.0/src/utils_cmd_putnotif.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_patch_hunk_204.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_hunk_204.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_hunk_204.cpp,6,6,109,117,"fprintf (fh, ""-1 Wrong number of fields: Got %i, expected at least 4.\n"",
	fields_num);","print_to_socket (fh, ""-1 Wrong number of fields: Got %i, ""
	""expected at least 4.\n"",
	fields_num);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_log_186.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_log_186.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_186.cpp,10,"[""updateLog"", ""updateContent"", ""addContent""]","[[""fprintf""], [""print_to_socket""]]",[269329178752812794],"[""DEBUG_arg""]","[""fflush_arg"", ""parse_message_arg""]",set([]),set([])
collectd-4.3.4_diff_collectd-4.4.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.3.4/src/utils_cmd_putnotif.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.4.0/src/utils_cmd_putnotif.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_patch_hunk_205.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_hunk_205.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_hunk_205.cpp,6,6,125,133,"fprintf (fh, ""-1 Error parsing the message. Have you hit the ""
	    ""limit of %u bytes?\n"", (unsigned int) sizeof (n.message));","print_to_socket (fh, ""-1 Error parsing the message. Have you hit the ""
	    ""limit of %u bytes?\n"", (unsigned int) sizeof (n.message));",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_log_187.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_log_187.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_187.cpp,26,"[""updateLog""]","[[""fprintf""], [""print_to_socket""]]",[269329178752812794],"[""parse_message_ret""]","[""fflush_arg_ret"", null, null, ""parse_message_arg_ret"", null]",set([]),set([])
