class,class_size,patch_file,old_loc,old_log,new_log,function,function_loc,check,variable,edit,file,function,loc,log,check,variable,necessity
2030,3,git-2.13.6_diff_git-2.14.0,113,"die(""unable to read %s"", sha1_to_hex(entry->delta->idx.sha1));","die(""unable to read %s"",
		    oid_to_hex(&entry->delta->idx.oid));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1015.cpp,11,"[""read_sha1_file_ret""]","[""sha1_to_hex_ret""]","[[""sha1_to_hex"", ""entry"", ""sha1""], [""oid_to_hex"", ""&entry"", ""oid""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.13.6/builtin/index-pack.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_5498_git-2.13.6.cpp,36,"die(_(""cannot read existing object %s""), sha1_to_hex(sha1))","[""read_sha1_file_ret""]","[""sha1_to_hex_ret""]",reject
2030,3,git-2.13.6_diff_git-2.14.0,113,"die(""unable to read %s"", sha1_to_hex(entry->delta->idx.sha1));","die(""unable to read %s"",
		    oid_to_hex(&entry->delta->idx.oid));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1015.cpp,11,"[""read_sha1_file_ret""]","[""sha1_to_hex_ret""]","[[""sha1_to_hex"", ""entry"", ""sha1""], [""oid_to_hex"", ""&entry"", ""oid""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.13.6/builtin/pack-objects.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_6148_git-2.13.6.cpp,8,"die(""unable to read %s"", sha1_to_hex(entry->idx.sha1))","[""read_sha1_file_ret""]","[""sha1_to_hex_ret""]",accept-true
2030,3,git-2.13.6_diff_git-2.14.0,113,"die(""unable to read %s"", sha1_to_hex(entry->delta->idx.sha1));","die(""unable to read %s"",
		    oid_to_hex(&entry->delta->idx.oid));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1015.cpp,11,"[""read_sha1_file_ret""]","[""sha1_to_hex_ret""]","[[""sha1_to_hex"", ""entry"", ""sha1""], [""oid_to_hex"", ""&entry"", ""oid""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.13.6/builtin/pack-objects.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_6148_git-2.13.6.cpp,11,"die(""unable to read %s"", sha1_to_hex(entry->delta->idx.sha1))","[""read_sha1_file_ret""]","[""sha1_to_hex_ret""]",accept-true
2030,3,git-2.13.6_diff_git-2.14.0,113,"die(""unable to read %s"", sha1_to_hex(entry->delta->idx.sha1));","die(""unable to read %s"",
		    oid_to_hex(&entry->delta->idx.oid));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1015.cpp,11,"[""read_sha1_file_ret""]","[""sha1_to_hex_ret""]","[[""sha1_to_hex"", ""entry"", ""sha1""], [""oid_to_hex"", ""&entry"", ""oid""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.13.6/builtin/pack-objects.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_6153_git-2.13.6.cpp,19,"die(_(""unable to read %s""), sha1_to_hex(entry->idx.sha1))","[""read_sha1_file_ret""]","[""sha1_to_hex_ret""]",accept-true
2031,2,git-2.13.6_diff_git-2.14.0,59,"die(""Expected two arguments"");",usage(usage_msg);,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1030.cpp,7,"[""int""]",[],"[[""die"", ""Expected"", ""two"", ""arguments""], [""usage"", ""usage_msg""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.13.6/connect.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_10_git-2.13.6.cpp,3,"die(_(""The remote end hung up upon initial contact""))","[""int""]",[],reject
2031,2,git-2.13.6_diff_git-2.14.0,59,"die(""Expected two arguments"");",usage(usage_msg);,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1030.cpp,7,"[""int""]",[],"[[""die"", ""Expected"", ""two"", ""arguments""], [""usage"", ""usage_msg""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.13.6/connect.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_10_git-2.13.6.cpp,5,"die(_(""Could not read from remote repository.\n\n""
		      ""Please make sure you have the correct access rights\n""
		      ""and the repository exists.""))","[""int""]",[],reject
2031,2,git-2.13.6_diff_git-2.14.0,59,"die(""Expected two arguments"");",usage(usage_msg);,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1030.cpp,7,"[""int""]",[],"[[""die"", ""Expected"", ""two"", ""arguments""], [""usage"", ""usage_msg""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.13.6/connect.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_13_git-2.13.6.cpp,66,"die(""protocol error: unexpected capabilities^{}"")","[""int""]",[],reject
2031,2,git-2.13.6_diff_git-2.14.0,59,"die(""Expected two arguments"");",usage(usage_msg);,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1030.cpp,7,"[""int""]",[],"[[""die"", ""Expected"", ""two"", ""arguments""], [""usage"", ""usage_msg""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.13.6/connect.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_13_git-2.13.6.cpp,68,"die(""protocol error: multiple capabilities^{}"")","[""int""]",[],reject
2031,2,git-2.13.6_diff_git-2.14.0,59,"die(""Expected two arguments"");",usage(usage_msg);,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1030.cpp,7,"[""int""]",[],"[[""die"", ""Expected"", ""two"", ""arguments""], [""usage"", ""usage_msg""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.13.6/connect.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_13_git-2.13.6.cpp,77,"die(""protocol error: unexpected ref after capabilities^{}"")","[""int""]",[],reject
2031,2,git-2.13.6_diff_git-2.14.0,59,"die(""Expected two arguments"");",usage(usage_msg);,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1030.cpp,7,"[""int""]",[],"[[""die"", ""Expected"", ""two"", ""arguments""], [""usage"", ""usage_msg""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.13.6/combine-diff.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_218_git-2.13.6.cpp,49,"printf(""mode "")","[""int""]",[],reject
2031,2,git-2.13.6_diff_git-2.14.0,59,"die(""Expected two arguments"");",usage(usage_msg);,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1030.cpp,7,"[""int""]",[],"[[""die"", ""Expected"", ""two"", ""arguments""], [""usage"", ""usage_msg""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.13.6/pkt-line.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_689_git-2.13.6.cpp,13,"die_errno(""packet write with format failed"")","[""int""]",[],reject
2031,2,git-2.13.6_diff_git-2.14.0,59,"die(""Expected two arguments"");",usage(usage_msg);,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1030.cpp,7,"[""int""]",[],"[[""die"", ""Expected"", ""two"", ""arguments""], [""usage"", ""usage_msg""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.13.6/pkt-line.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_689_git-2.13.6.cpp,15,"error(""packet write with format failed"")","[""int""]",[],reject
2031,2,git-2.13.6_diff_git-2.14.0,59,"die(""Expected two arguments"");",usage(usage_msg);,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1030.cpp,7,"[""int""]",[],"[[""die"", ""Expected"", ""two"", ""arguments""], [""usage"", ""usage_msg""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.13.6/wt-status.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1053_git-2.13.6.cpp,19,"error(_(""additionally, your index contains uncommitted changes.""))","[""int""]",[],reject
2031,2,git-2.13.6_diff_git-2.14.0,59,"die(""Expected two arguments"");",usage(usage_msg);,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1030.cpp,7,"[""int""]",[],"[[""die"", ""Expected"", ""two"", ""arguments""], [""usage"", ""usage_msg""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.13.6/wt-status.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1053_git-2.13.6.cpp,21,"error(_(""cannot %s: Your index contains uncommitted changes.""),
			      _(action))","[""int""]",[],reject
2031,2,git-2.13.6_diff_git-2.14.0,59,"die(""Expected two arguments"");",usage(usage_msg);,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1030.cpp,7,"[""int""]",[],"[[""die"", ""Expected"", ""two"", ""arguments""], [""usage"", ""usage_msg""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.13.6/revision.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1164_git-2.13.6.cpp,53,"die(""--stdin given twice?"")","[""int""]",[],reject
2031,2,git-2.13.6_diff_git-2.14.0,59,"die(""Expected two arguments"");",usage(usage_msg);,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1030.cpp,7,"[""int""]",[],"[[""die"", ""Expected"", ""two"", ""arguments""], [""usage"", ""usage_msg""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.13.6/apply.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1202_git-2.13.6.cpp,10,"error(_(""--3way outside a repository""))","[""int""]",[],reject
2031,2,git-2.13.6_diff_git-2.14.0,59,"die(""Expected two arguments"");",usage(usage_msg);,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1030.cpp,7,"[""int""]",[],"[[""die"", ""Expected"", ""two"", ""arguments""], [""usage"", ""usage_msg""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.13.6/apply.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1202_git-2.13.6.cpp,24,"error(_(""--cached outside a repository""))","[""int""]",[],reject
2031,2,git-2.13.6_diff_git-2.14.0,59,"die(""Expected two arguments"");",usage(usage_msg);,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1030.cpp,7,"[""int""]",[],"[[""die"", ""Expected"", ""two"", ""arguments""], [""usage"", ""usage_msg""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.13.6/diff.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1525_git-2.13.6.cpp,16,"die(_(""--name-only, --name-status, --check and -s are mutually exclusive""))","[""int""]",[],reject
2031,2,git-2.13.6_diff_git-2.14.0,59,"die(""Expected two arguments"");",usage(usage_msg);,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1030.cpp,7,"[""int""]",[],"[[""die"", ""Expected"", ""two"", ""arguments""], [""usage"", ""usage_msg""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.13.6/diff.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1567_git-2.13.6.cpp,3,warning(_(degrade_cc_to_c_warning)),"[""int""]",[],reject
2031,2,git-2.13.6_diff_git-2.14.0,59,"die(""Expected two arguments"");",usage(usage_msg);,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1030.cpp,7,"[""int""]",[],"[[""die"", ""Expected"", ""two"", ""arguments""], [""usage"", ""usage_msg""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.13.6/diff.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1567_git-2.13.6.cpp,5,warning(_(rename_limit_warning)),"[""int""]",[],reject
2031,2,git-2.13.6_diff_git-2.14.0,59,"die(""Expected two arguments"");",usage(usage_msg);,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1030.cpp,7,"[""int""]",[],"[[""die"", ""Expected"", ""two"", ""arguments""], [""usage"", ""usage_msg""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.13.6/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1733_git-2.13.6.cpp,5,"die(""Only one import-marks command allowed per stream"")","[""int""]",[],reject
2031,2,git-2.13.6_diff_git-2.14.0,59,"die(""Expected two arguments"");",usage(usage_msg);,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1030.cpp,7,"[""int""]",[],"[[""die"", ""Expected"", ""two"", ""arguments""], [""usage"", ""usage_msg""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.13.6/http-fetch.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1965_git-2.13.6.cpp,49,"warning(""http-fetch: use without -a is deprecated.\n""
			""In a future release, -a will become the default."")","[""int""]",[],reject
2031,2,git-2.13.6_diff_git-2.14.0,59,"die(""Expected two arguments"");",usage(usage_msg);,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1030.cpp,7,"[""int""]",[],"[[""die"", ""Expected"", ""two"", ""arguments""], [""usage"", ""usage_msg""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.13.6/sh-i18n--envsubst.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_2808_git-2.13.6.cpp,9,"error (""we won't substitute all variables on stdin for you"")","[""int""]",[],reject
2031,2,git-2.13.6_diff_git-2.14.0,59,"die(""Expected two arguments"");",usage(usage_msg);,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1030.cpp,7,"[""int""]",[],"[[""die"", ""Expected"", ""two"", ""arguments""], [""usage"", ""usage_msg""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.13.6/sh-i18n--envsubst.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_2808_git-2.13.6.cpp,29,"error (""too many arguments"")","[""int""]",[],reject
2031,2,git-2.13.6_diff_git-2.14.0,59,"die(""Expected two arguments"");",usage(usage_msg);,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1030.cpp,7,"[""int""]",[],"[[""die"", ""Expected"", ""two"", ""arguments""], [""usage"", ""usage_msg""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.13.6/abspath.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_2826_git-2.13.6.cpp,12,"die(""The empty string is not a valid path"")","[""int""]",[],reject
2031,2,git-2.13.6_diff_git-2.14.0,59,"die(""Expected two arguments"");",usage(usage_msg);,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1030.cpp,7,"[""int""]",[],"[[""die"", ""Expected"", ""two"", ""arguments""], [""usage"", ""usage_msg""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.13.6/abspath.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_2826_git-2.13.6.cpp,24,"die_errno(""unable to get current working directory"")","[""int""]",[],reject
2031,2,git-2.13.6_diff_git-2.14.0,59,"die(""Expected two arguments"");",usage(usage_msg);,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1030.cpp,7,"[""int""]",[],"[[""die"", ""Expected"", ""two"", ""arguments""], [""usage"", ""usage_msg""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.13.6/remote-curl.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_3010_git-2.13.6.cpp,7,"error(""remote-curl: usage: git remote-curl <remote> [<url>]"")","[""int""]",[],reject
2031,2,git-2.13.6_diff_git-2.14.0,59,"die(""Expected two arguments"");",usage(usage_msg);,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1030.cpp,7,"[""int""]",[],"[[""die"", ""Expected"", ""two"", ""arguments""], [""usage"", ""usage_msg""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.13.6/remote-curl.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_3010_git-2.13.6.cpp,39,"die(""remote-curl: fetch attempted without a local repo"")","[""int""]",[],reject
2031,2,git-2.13.6_diff_git-2.14.0,59,"die(""Expected two arguments"");",usage(usage_msg);,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1030.cpp,7,"[""int""]",[],"[[""die"", ""Expected"", ""two"", ""arguments""], [""usage"", ""usage_msg""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.13.6/pack-objects.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_4420_git-2.13.6.cpp,19,"die(""BUG: Duplicate object in hash"")","[""int""]",[],reject
2031,2,git-2.13.6_diff_git-2.14.0,59,"die(""Expected two arguments"");",usage(usage_msg);,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1030.cpp,7,"[""int""]",[],"[[""die"", ""Expected"", ""two"", ""arguments""], [""usage"", ""usage_msg""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.13.6/fetch-pack.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_4492_git-2.13.6.cpp,7,"die(_(""git fetch-pack: expected ACK/NAK, got EOF""))","[""int""]",[],reject
2031,2,git-2.13.6_diff_git-2.14.0,59,"die(""Expected two arguments"");",usage(usage_msg);,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1030.cpp,7,"[""int""]",[],"[[""die"", ""Expected"", ""two"", ""arguments""], [""usage"", ""usage_msg""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.13.6/builtin/name-rev.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_5042_git-2.13.6.cpp,14,"printf(""undefined\n"")","[""int""]",[],reject
2031,2,git-2.13.6_diff_git-2.14.0,59,"die(""Expected two arguments"");",usage(usage_msg);,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1030.cpp,7,"[""int""]",[],"[[""die"", ""Expected"", ""two"", ""arguments""], [""usage"", ""usage_msg""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.13.6/builtin/checkout-index.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_5072_git-2.13.6.cpp,68,"die(""git checkout-index: don't mix '--all' and explicit filenames"")","[""int""]",[],reject
2031,2,git-2.13.6_diff_git-2.14.0,59,"die(""Expected two arguments"");",usage(usage_msg);,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1030.cpp,7,"[""int""]",[],"[[""die"", ""Expected"", ""two"", ""arguments""], [""usage"", ""usage_msg""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.13.6/builtin/checkout-index.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_5072_git-2.13.6.cpp,70,"die(""git checkout-index: don't mix '--stdin' and explicit filenames"")","[""int""]",[],reject
2031,2,git-2.13.6_diff_git-2.14.0,59,"die(""Expected two arguments"");",usage(usage_msg);,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_1030.cpp,7,"[""int""]",[],"[[""die"", ""Expected"", ""two"", ""arguments""], [""usage"", ""usage_msg""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.13.6/builtin/checkout-index.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_5072_git-2.13.6.cpp,82,"die(""git checkout-index: don't mix '--all' and '--stdin'"")","[""int""]",[],reject
