patch_file,old_file,new_file,patch_hunk_file,old_hunk_file,new_hunk_file,old_hunk_loc,new_hunk_loc,old_loc,new_loc,old_log,new_log,action_type,old_log_file,new_log_file,function,function_loc,edit_words,edit_feature,check,variable,ddg_codes,ddg_locs,cluster
curl-7.55.1_diff_curl-7.56.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.55.1/src/tool_formparse.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.56.0/src/tool_formparse.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_patch_hunk_1281.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_hunk_1281.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_hunk_1281.cpp,-140,287,-1,717,,"warnf(config->global, ""curl_mime_type failed!\n"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_log_16175.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_log_16175.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_function_16175.cpp,283,"[[], [u'warnf', u'config', u'global', u'curl_mime_type', u'failed', u'\\n']]",[671125631891504981],"[""curl_mime_type_ret""]","[""get_param_part_arg_ret"", null]",set([]),set([]),158
curl-7.55.1_diff_curl-7.56.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.55.1/src/tool_formparse.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.56.0/src/tool_formparse.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_patch_hunk_1281.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_hunk_1281.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_hunk_1281.cpp,-140,292,-1,722,,"warnf(config->global, ""curl_mime_encoder failed!\n"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_log_16176.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_log_16176.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_function_16176.cpp,288,"[[], [u'warnf', u'config', u'global', u'curl_mime_encoder', u'failed', u'\\n']]",[-7557764913905430088],"[""curl_mime_encoder_ret""]","[""get_param_part_arg_ret"", null]",set([]),set([]),157
curl-7.55.1_diff_curl-7.56.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.55.1/src/tool_formparse.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.56.0/src/tool_formparse.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_patch_hunk_1281.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_hunk_1281.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_hunk_1281.cpp,-140,299,-1,729,,"warnf(config->global,
              ""garbage at end of field specification: %s\n"", contp);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_log_16177.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_log_16177.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_function_16177.cpp,295,"[[], [u'warnf', u'config', u'global', u'garbage', u'at', u'end', u'of', u'field', u'specification', u'%s\\n', u'contp']]",[20054041497676611472],"[""get_param_part_ret""]","[""get_param_part_arg_ret"", null, ""get_param_part_arg_ret""]",set([]),set([]),106
curl-7.55.1_diff_curl-7.56.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.55.1/src/tool_formparse.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.56.0/src/tool_formparse.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_patch_hunk_1281.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_hunk_1281.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_hunk_1281.cpp,-140,306,-1,736,,"warnf(config->global, ""curl_mime_name failed!\n"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_log_16178.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_log_16178.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_function_16178.cpp,302,"[[], [u'warnf', u'config', u'global', u'curl_mime_name', u'failed', u'\\n']]",[-10222264515550598610],"[""curl_mime_name_ret"", ""curl_mime_name_arg""]","[""get_param_part_arg_ret"", null]",set([]),set([]),107
curl-7.55.1_diff_curl-7.56.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.55.1/src/tool_getparam.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.56.0/src/tool_getparam.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_patch_hunk_1282.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_hunk_1282.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_hunk_1282.cpp,-587,8,-1,595,,"warnf(global, ""unsupported rate\n"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_log_16179.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_log_16179.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_function_16179.cpp,169,"[[], [u'warnf', u'global', u'unsupported', u'rate\\n']]",[-1023614975733788566],"[""curlx_strtoofft_ret""]",[null],set([]),set([]),108
curl-7.55.1_diff_curl-7.56.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.55.1/src/tool_operate.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.56.0/src/tool_operate.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_patch_hunk_1314.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_hunk_1314.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_hunk_1314.cpp,-1777,6,-1,1789,,"fputs(CURL_CA_CERT_ERRORMSG, global->errors);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_log_16522.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_log_16522.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_function_16522.cpp,1538,"[[], [u'fputs', u'CURL_CA_CERT_ERRORMSG', u'global', u'errors']]",[-10174410594818303068],"[""curl_easy_perform_ret"", null]","[null, ""metalink_check_hash_arg"", null]",set([]),set([]),109
curl-7.7.2_diff_curl-7.7.3,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.7.2/lib/ftp.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.7.3/lib/ftp.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_patch_hunk_1385.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_hunk_1385.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_hunk_1385.cpp,-144,107,-1,250,,"fputs(""< "", data->err);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_log_16695.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_log_16695.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_function_16695.cpp,100,"[[], [u'fputs', u'data', u'err']]",[-15370431820422725773],"[""failf_arg"", null, null]","[""failf_arg"", null]",set([]),set([]),159
curl-7.8.1_diff_curl-7.9,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.8.1/lib/cookie.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.9/lib/cookie.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_patch_hunk_1409.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_hunk_1409.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_hunk_1409.cpp,-549,37,-1,619,,"fputs(""# Netscape HTTP Cookie File\n""
          ""# http://www.netscape.com/newsref/std/cookie_spec.html\n""
          ""# This is generated by libcurl! Edit on your own risk.\n\n"",
          out);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_log_16951.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_log_16951.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_function_16951.cpp,23,"[[], [u'fputs', u'Netscape', u'HTTP', u'Cookie', u'File\\n', u'http', u'//www', u'netscape', u'com/newsref/std/cookie_spec', u'html\\n', u'This', u'is', u'generated', u'by', u'libcurl', u'Edit', u'on', u'your', u'own', u'risk', u'\\n\\n', u'out']]",[34788795499811681314],"["" struct CookieInfo""]","[""fopen_ret""]",set([]),set([]),162
curl-7.8.1_diff_curl-7.9,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.8.1/lib/ftp.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.9/lib/ftp.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_patch_hunk_1410.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_hunk_1410.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_hunk_1410.cpp,14,14,257,258,"fputs(""< "", data->err);","fputs(""< "", data->set.err);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_log_16952.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_log_16952.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_function_16952.cpp,100,"[[], [u'set']]",[-369175421992790909],"[""failf_arg"", null, null]","[""failf_arg"", null]",set([]),set([]),159
curl-7.8.1_diff_curl-7.9,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.8.1/lib/http.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.9/lib/http.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_patch_hunk_1411.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_hunk_1411.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_hunk_1411.cpp,7,7,131,131,"fputs(""> "", conn->data->err);","fputs(""> "", conn->data->set.err);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_log_16953.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_log_16953.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_function_16953.cpp,5,"[[], [u'set']]",[-369175421992790909],"[""Curl_write_arg_ret"", null, null, null]","[""Curl_write_arg_ret"", null, null]",set([]),set([]),151
curl-7.8.1_diff_curl-7.9,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.8.1/lib/http.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.9/lib/http.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_patch_hunk_1412.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_hunk_1412.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_hunk_1412.cpp,27,-201,227,-1,"fputs(""< "", data->err);",,7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_log_16954.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_log_16954.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_function_16954.cpp,22,"[[u'fputs', u'data', u'err'], []]",[15370431820422725773],"[null, null, null]","[null, null]",set([]),set([]),164
curl-7.8.1_diff_curl-7.9,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.8.1/lib/http.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.9/lib/http.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_patch_hunk_1412.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_hunk_1412.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_hunk_1412.cpp,29,-201,229,-1,"fputs(""\n"", data->err);",,7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_log_16955.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_log_16955.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_function_16955.cpp,24,"[[u'fputs', u'\\n', u'data', u'err'], []]",[15358655749674619413],"[null, null, null]","[null, null]",set([]),set([]),164
curl-7.8.1_diff_curl-7.9,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.8.1/lib/sendf.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.9/lib/sendf.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_patch_hunk_1414.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_hunk_1414.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_hunk_1414.cpp,11,11,129,129,"fputs(""* "", data->err);","fputs(""* "", data->set.err);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_log_16956.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_log_16956.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_function_16956.cpp,5,"[[], [u'set']]",[-369175421992790909],"["" struct UrlData"", null, null]","["" struct UrlData"", null]",set([]),set([]),160
curl-7.9_diff_curl-7.9.8,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.9/lib/cookie.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.9.8/lib/cookie.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_patch_hunk_1457.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_hunk_1457.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_hunk_1457.cpp,4,4,619,705,"fputs(""# Netscape HTTP Cookie File\n""
          ""# http://www.netscape.com/newsref/std/cookie_spec.html\n""
          ""# This is generated by libcurl! Edit on your own risk.\n\n"",
          out);","fputs(""# Netscape HTTP Cookie File\n""
          ""# http://www.netscape.com/newsref/std/cookie_spec.html\n""
          ""# This file was generated by libcurl! Edit at your own risk.\n\n"",
          out);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_log_17252.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_log_17252.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_function_17252.cpp,23,"[[u'is', u'on'], [u'file', u'was', u'at']]",[-5398160946943143428],"["" struct CookieInfo""]","[""fopen_ret""]",set([]),set([]),162
curl-7.9_diff_curl-7.9.8,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.9/lib/ftp.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.9.8/lib/ftp.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_patch_hunk_1458.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_hunk_1458.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_hunk_1458.cpp,9,10,258,308,"fputs(""< "", data->set.err);","Curl_debug(data, CURLINFO_HEADER_IN, line_start, perline);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_log_17253.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_log_17253.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_function_17253.cpp,99,"[[u'fputs', u'set', u'err'], [u'Curl_debug', u'CURLINFO_HEADER_IN', u'line_start', u'perline']]",[9768546276052228549],"[""failf_arg_ret"", null, null]","[""failf_arg"", null, null]",set([]),set([]),110
curl-7.9_diff_curl-7.9.8,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.9/lib/http.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.9.8/lib/http.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_patch_hunk_1459.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_hunk_1459.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_hunk_1459.cpp,10,-123,131,-1,"fputs(""> "", conn->data->set.err);",,7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_log_17254.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_log_17254.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_function_17254.cpp,5,"[[u'fputs', u'conn', u'data', u'set', u'err'], []]",[10266226944293570156],"[""Curl_write_arg_ret"", null, null, null]","[""Curl_write_arg_ret"", null, null, null]",set([]),set([]),111
curl-7.9_diff_curl-7.9.8,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.9/lib/krb4.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.9.8/lib/krb4.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_patch_hunk_1460.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_hunk_1460.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_hunk_1460.cpp,-190,50,-1,244,,"Curl_failf(data, ""Out of memory base64-encoding"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_log_17255.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_log_17255.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_function_17255.cpp,55,"[[], [u'Curl_failf', u'data', u'Out', u'of', u'memory', u'base64', u'encoding']]",[-5822407661074842572],"[""Curl_base64_encode_ret""]","[""Curl_infof_arg_ret""]",set([]),set([]),112
curl-7.9_diff_curl-7.9.8,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.9/lib/krb4.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.9.8/lib/krb4.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_patch_hunk_1460.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_hunk_1460.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_hunk_1460.cpp,-190,63,-1,257,,"Curl_failf(data, ""Server didn't accept auth data"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_log_17256.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_log_17256.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_function_17256.cpp,68,"[[], [u'Curl_failf', u'data', u'Server', u'didn', u't', u'accept', u'auth', u'data']]",[-44835802311776674998],"[""Curl_infof_arg_ret"", null, null]","[""Curl_infof_arg_ret""]",set([]),set([]),113
curl-7.9_diff_curl-7.9.8,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.9/lib/krb4.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.9.8/lib/krb4.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_patch_hunk_1460.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_hunk_1460.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_hunk_1460.cpp,-190,69,-1,263,,"Curl_failf(data, ""Remote host didn't send adat reply"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_log_17257.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_log_17257.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_function_17257.cpp,74,"[[], [u'Curl_failf', u'data', u'Remote', u'host', u'didn', u't', u'send', u'adat', u'reply']]",[-34733778343682443604],"[""strstr_ret""]","[""Curl_infof_arg_ret""]",set([]),set([]),114
curl-7.9_diff_curl-7.9.8,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.9/lib/krb4.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/repos/curl-7.9.8/lib/krb4.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_patch_hunk_1460.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_hunk_1460.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_hunk_1460.cpp,-190,75,-1,269,,"Curl_failf(data, ""Failed to decode base64 from server"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_old_log_17258.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_new_log_17258.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/curl/gumtree/curl_function_17258.cpp,80,"[[], [u'Curl_failf', u'data', u'Failed', u'to', u'decode', u'base64', u'from', u'server']]",[-16493430593356418669],"[""Curl_base64_decode_ret""]","[""Curl_infof_arg_ret""]",set([]),set([]),115
