sha,message,issue,file_name,old_file,new_file,patch_file,old_hunk_file,new_hunk_file,old_hunk_loc,new_hunk_loc,old_loc,new_loc,old_log,new_log,action_type
0f6ad749f5b1211e41db5d89ef053e2725931147,remove debug messages fix lint,[],src/utils/quantile.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_72.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_72.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_72.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_187.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_187.cpp,270,268,285,-1,"utils::Error(""Error after combine\n"");",,7
0f6ad749f5b1211e41db5d89ef053e2725931147,remove debug messages fix lint,[],src/utils/quantile.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_72.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_72.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_72.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_187.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_187.cpp,270,268,287,278,"utils::Assert(size <= sa.size + sb.size, ""bug in combine"");","utils::Assert(size <= sa.size + sb.size, ""bug in combine"");",6
f42e4932faa90fd05de9ee7ebfbbee54916f1614,"Merge pull request #430 from EricChenDM/master

fix SetCombine and SetPrune bug",[],src/utils/quantile.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_73.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_73.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_73.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_188.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_188.cpp,276,270,278,287,"utils::Assert(size <= sa.size + sb.size, ""bug in combine"");","utils::Assert(size <= sa.size + sb.size, ""bug in combine"");",6
f42e4932faa90fd05de9ee7ebfbbee54916f1614,"Merge pull request #430 from EricChenDM/master

fix SetCombine and SetPrune bug",[],src/utils/quantile.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_73.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_73.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_73.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_188.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_188.cpp,276,270,280,274,,"this->FixError(&err_mingap, &err_maxgap, &err_wgap);",7
f42e4932faa90fd05de9ee7ebfbbee54916f1614,"Merge pull request #430 from EricChenDM/master

fix SetCombine and SetPrune bug",[],src/utils/quantile.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_73.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_73.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_73.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_188.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_188.cpp,276,270,282,285,,"utils::Error(""Error after combine\n"");",7
f42e4932faa90fd05de9ee7ebfbbee54916f1614,"Merge pull request #430 from EricChenDM/master

fix SetCombine and SetPrune bug",[],src/utils/quantile.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_73.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_73.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_73.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_189.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_189.cpp,334,394,341,397,"utils::Assert(nbig < n - 1, ""quantile: too many large chunk"");","utils::Assert(nbig < n - 1, ""quantile: too many large chunk"");",4
3d38ebbef57743083d7cf95f6de30884dae1f45e,fix SetCombine and SetPrune bug,[],src/utils/quantile.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_74.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_74.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_74.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_190.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_190.cpp,276,270,278,287,"utils::Assert(size <= sa.size + sb.size, ""bug in combine"");","utils::Assert(size <= sa.size + sb.size, ""bug in combine"");",6
3d38ebbef57743083d7cf95f6de30884dae1f45e,fix SetCombine and SetPrune bug,[],src/utils/quantile.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_74.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_74.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_74.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_190.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_190.cpp,276,270,280,274,,"this->FixError(&err_mingap, &err_maxgap, &err_wgap);",7
3d38ebbef57743083d7cf95f6de30884dae1f45e,fix SetCombine and SetPrune bug,[],src/utils/quantile.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_74.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_74.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_74.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_190.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_190.cpp,276,270,282,285,,"utils::Error(""Error after combine\n"");",7
3d38ebbef57743083d7cf95f6de30884dae1f45e,fix SetCombine and SetPrune bug,[],src/utils/quantile.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_74.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_74.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_74.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_191.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_191.cpp,334,394,341,397,"utils::Assert(nbig < n - 1, ""quantile: too many large chunk"");","utils::Assert(nbig < n - 1, ""quantile: too many large chunk"");",4
86f9f707d8c49ca727c7ea8ebb7b9f79fb43a7df,Merge remote-tracking branch 'dmlc/master',[],R-package/src/xgboost_assert.c,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_77.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_77.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_77.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_194.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_194.cpp,6,7,12,13,"error(""AssertError:%s\n"", buf);","error(""AssertError:%s\n"", buf);",0
86f9f707d8c49ca727c7ea8ebb7b9f79fb43a7df,Merge remote-tracking branch 'dmlc/master',[],src/io/dmlc_simple.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_78.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_78.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_78.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_195.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_195.cpp,32,34,36,38,"utils::Error(""cannot do write in inputsplit"");","utils::Error(""cannot do write in inputsplit"");",0
86f9f707d8c49ca727c7ea8ebb7b9f79fb43a7df,Merge remote-tracking branch 'dmlc/master',[],src/io/libsvm_parser.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_79.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_79.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_79.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_196.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_196.cpp,85,85,86,86,"utils::Assert(chunk.size != 0, ""LibSVMParser.FileData"");","utils::Assert(chunk.size != 0, ""LibSVMParser.FileData"");",0
86f9f707d8c49ca727c7ea8ebb7b9f79fb43a7df,Merge remote-tracking branch 'dmlc/master',[],src/learner/objective.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_80.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_80.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_80.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_197.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_197.cpp,77,80,80,83,"utils::Error(""unknown objective function type: %s"", name);","utils::Error(""unknown objective function type: %s"", name);",0
86f9f707d8c49ca727c7ea8ebb7b9f79fb43a7df,Merge remote-tracking branch 'dmlc/master',[],src/tree/model.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_81.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_81.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_81.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_198.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_198.cpp,288,290,298,300,"utils::Assert(param.num_nodes != 0, ""invalid model"");","utils::Assert(param.num_nodes != 0, ""invalid model"");",0
86f9f707d8c49ca727c7ea8ebb7b9f79fb43a7df,Merge remote-tracking branch 'dmlc/master',[],src/tree/model.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_81.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_81.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_81.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_199.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_199.cpp,313,315,320,322,"utils::Assert(param.num_nodes == static_cast<int>(nodes.size()),
                  ""Tree::SaveModel"");","utils::Assert(param.num_nodes == static_cast<int>(nodes.size()),
                  ""Tree::SaveModel"");",0
86f9f707d8c49ca727c7ea8ebb7b9f79fb43a7df,Merge remote-tracking branch 'dmlc/master',[],src/tree/model.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_81.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_81.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_81.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_199.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_199.cpp,313,315,322,324,"utils::Assert(param.num_nodes == static_cast<int>(stats.size()),
                  ""Tree::SaveModel"");","utils::Assert(param.num_nodes == static_cast<int>(stats.size()),
                  ""Tree::SaveModel"");",0
86f9f707d8c49ca727c7ea8ebb7b9f79fb43a7df,Merge remote-tracking branch 'dmlc/master',[],src/tree/model.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_81.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_81.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_81.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_199.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_199.cpp,313,315,325,327,"utils::Assert(param.num_nodes != 0, ""invalid model"");","utils::Assert(param.num_nodes != 0, ""invalid model"");",0
86f9f707d8c49ca727c7ea8ebb7b9f79fb43a7df,Merge remote-tracking branch 'dmlc/master',[],src/utils/math.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_82.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_82.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_82.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_200.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_200.cpp,28,30,31,34,"utils::Error(""lgamma function was not available until VS2013"");","utils::Error(""lgamma function was not available until VS2013"");",4
86f9f707d8c49ca727c7ea8ebb7b9f79fb43a7df,Merge remote-tracking branch 'dmlc/master',[],src/utils/quantile.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_83.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_83.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_83.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_201.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_201.cpp,199,201,204,206,"utils::Assert(i != src.size - 1, ""this cannot happen"");","utils::Assert(i != src.size - 1, ""this cannot happen"");",0
86f9f707d8c49ca727c7ea8ebb7b9f79fb43a7df,Merge remote-tracking branch 'dmlc/master',[],src/utils/quantile.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_83.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_83.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_83.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_202.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_202.cpp,230,232,232,234,"utils::Assert(sa.size > 0 && sb.size > 0, ""invalid input for merge"");","utils::Assert(sa.size > 0 && sb.size > 0, ""invalid input for merge"");",0
86f9f707d8c49ca727c7ea8ebb7b9f79fb43a7df,Merge remote-tracking branch 'dmlc/master',[],src/utils/quantile.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_83.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_83.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_83.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_204.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_204.cpp,486,488,489,491,"utils::Assert(sa.size > 0 && sb.size > 0, ""invalid input for merge"");","utils::Assert(sa.size > 0 && sb.size > 0, ""invalid input for merge"");",0
86f9f707d8c49ca727c7ea8ebb7b9f79fb43a7df,Merge remote-tracking branch 'dmlc/master',[],src/utils/thread.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_84.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_84.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_84.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_205.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_205.cpp,1,1,20,21,"utils::Assert(sem != NULL, ""create Semaphore error"");","utils::Check(sem != NULL, ""create Semaphore error"");",7
86f9f707d8c49ca727c7ea8ebb7b9f79fb43a7df,Merge remote-tracking branch 'dmlc/master',[],src/utils/thread.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_84.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_84.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_84.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_205.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_205.cpp,1,1,26,27,"utils::Assert(WaitForSingleObject(sem, INFINITE) == WAIT_OBJECT_0, ""WaitForSingleObject error"");","utils::Check(WaitForSingleObject(sem, INFINITE) == WAIT_OBJECT_0, ""WaitForSingleObject error"");",7
86f9f707d8c49ca727c7ea8ebb7b9f79fb43a7df,Merge remote-tracking branch 'dmlc/master',[],src/utils/thread.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_84.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_84.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_84.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_205.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_205.cpp,1,1,29,30,"utils::Assert(ReleaseSemaphore(sem, 1, NULL)  != 0, ""ReleaseSemaphore error"");","utils::Check(ReleaseSemaphore(sem, 1, NULL) != 0, ""ReleaseSemaphore error"");",7
86f9f707d8c49ca727c7ea8ebb7b9f79fb43a7df,Merge remote-tracking branch 'dmlc/master',[],src/utils/thread.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_84.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_84.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_84.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_206.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_206.cpp,54,106,85,139,"perror(""sem_open"");","perror(""sem_open"");",6
86f9f707d8c49ca727c7ea8ebb7b9f79fb43a7df,Merge remote-tracking branch 'dmlc/master',[],src/utils/thread.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_84.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_84.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_84.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_206.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_206.cpp,54,106,88,142,"utils::Assert(semPtr != NULL, ""create Semaphore error"");","utils::Check(semPtr != NULL, ""create Semaphore error"");",7
86f9f707d8c49ca727c7ea8ebb7b9f79fb43a7df,Merge remote-tracking branch 'dmlc/master',[],src/utils/thread.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_84.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_84.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_84.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_207.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_207.cpp,103,157,111,168,,"utils::Error(""Semaphore.Init:%s"", strerror(errno));",7
86f9f707d8c49ca727c7ea8ebb7b9f79fb43a7df,Merge remote-tracking branch 'dmlc/master',[],src/utils/thread.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_84.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_84.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_84.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_207.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_207.cpp,103,157,113,173,,"utils::Error(""Semaphore.Destroy:%s"", strerror(errno));",7
86f9f707d8c49ca727c7ea8ebb7b9f79fb43a7df,Merge remote-tracking branch 'dmlc/master',[],src/utils/thread.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_84.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_84.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_84.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_207.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_207.cpp,103,157,116,178,,"utils::Error(""Semaphore.Wait:%s"", strerror(errno));",7
86f9f707d8c49ca727c7ea8ebb7b9f79fb43a7df,Merge remote-tracking branch 'dmlc/master',[],src/utils/thread.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_84.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_84.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_84.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_207.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_207.cpp,103,157,119,183,,"utils::Error(""Semaphore.Post:%s"", strerror(errno));",7
86f9f707d8c49ca727c7ea8ebb7b9f79fb43a7df,Merge remote-tracking branch 'dmlc/master',[],src/utils/utils.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_85.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_85.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_85.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_208.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_208.cpp,58,61,65,68,"fprintf(stderr, ""AssertError:%s\n"", msg);","fprintf(stderr, ""AssertError:%s\n"", msg);",6
86f9f707d8c49ca727c7ea8ebb7b9f79fb43a7df,Merge remote-tracking branch 'dmlc/master',[],src/utils/utils.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_85.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_85.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_85.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_208.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_208.cpp,58,61,73,-1,"fprintf(stderr, ""%s\n"", msg);",,7
86f9f707d8c49ca727c7ea8ebb7b9f79fb43a7df,Merge remote-tracking branch 'dmlc/master',[],src/utils/utils.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_85.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_85.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_85.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_208.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_208.cpp,58,61,73,76,,std::runtime_error(msg);,7
